time,amplitude
3.8806,3.279
3.8906,1.071
3.9007,0.349
3.9107,-1.293
3.9207,-0.620
3.9307,-1.287
3.9407,-0.102
3.9507,0.909
3.9607,-1.623
3.9707,0.416
3.9807,0.530
3.9907,1.274
4.0007,-1.218
4.0107,1.879
4.0207,0.122
4.0307,0.930
4.0407,-0.174
4.0507,-0.635
4.0607,1.046
4.0707,-0.866
4.0807,0.927
4.0907,3.305
4.1007,-1.726
4.1107,2.128
4.1207,-2.801
4.1307,-0.755
4.1407,-1.963
4.1507,1.053
4.1607,-0.677
4.1707,0.539
4.1807,-0.744
4.1907,-2.311
4.2007,0.291
4.2107,2.554
4.2207,0.540
4.2307,-1.508
4.2407,-0.223
4.2507,0.598
4.2607,-1.786
4.2707,2.199
4.2807,-0.515
4.2907,-1.090
4.3007,1.697
4.3107,-1.497
4.3207,-2.424
4.3307,-0.643
4.3407,-1.113
4.3507,-1.295
4.3607,-0.693
4.3707,-1.919
4.3807,1.319
4.3907,0.601
4.4007,-0.031
4.4107,0.210
4.4207,1.563
4.4307,-2.599
4.4407,-0.747
4.4507,2.694
4.4607,0.004
4.4707,0.420
4.4807,-2.152
4.4907,-3.213
4.5008,0.922
4.5108,0.793
4.5208,-0.729
4.5308,-0.423
4.5408,-0.681
4.5508,1.009
4.5608,1.364
4.5708,-0.726
4.5808,-3.625
4.5908,1.622
4.6008,0.033
4.6108,1.397
4.6208,1.483
4.6308,-0.608
4.6408,-0.807
4.6508,0.998
4.6608,1.149
4.6708,2.971
4.6808,1.500
4.6908,1.546
4.7008,0.914
4.7108,0.671
4.7208,-0.522
4.7308,0.556
4.7408,-2.071
4.7508,-1.164
4.7608,-3.016
4.7708,-0.498
4.7808,-1.013
4.7908,1.094
4.8008,0.565
4.8108,1.983
4.8208,0.937
4.8308,-0.243
4.8408,0.057
4.8508,0.885
4.8608,0.353
4.8708,1.503
4.8808,-0.572
4.8908,-1.982
4.9008,-1.723
4.9108,-2.377
4.9208,1.607
4.9308,0.970
4.9408,-0.444
4.9508,-0.119
4.9608,1.370
4.9708,-0.333
4.9808,0.078
4.9908,2.981
5.0008,-2.156
5.0108,4.379
5.0208,6.044
5.0308,9.929
5.0408,10.428
5.0508,11.345
5.0608,13.379
5.0708,14.867
5.0808,13.911
5.0908,12.841
5.1009,11.995
5.1109,12.033
5.1209,11.100
5.1309,7.879
5.1409,5.382
5.1509,4.845
5.1609,-0.097
5.1709,1.188
5.1809,-4.380
5.1909,-3.671
5.2009,-8.032
5.2109,-8.416
5.2209,-12.326
5.2309,-12.160
5.2409,-11.421
5.2509,-13.807
5.2609,-12.338
5.2709,-13.081
5.2809,-8.462
5.2909,-7.515
5.3009,-4.911
5.3109,-5.692
5.3209,-1.493
5.3309,-2.202
5.3409,2.004
5.3509,1.461
5.3609,6.356
5.3709,7.059
5.3809,10.472
5.3909,10.784
5.4009,11.094
5.4109,10.653
5.4209,9.439
5.4309,7.234
5.4409,9.359
5.4509,10.742
5.4609,6.320
5.4709,3.325
5.4809,4.313
5.4909,1.418
5.5009,1.221
5.5109,-1.121
5.5209,-0.408
5.5309,-5.530
5.5409,-7.392
5.5509,-6.661
5.5609,-9.619
5.5709,-8.445
5.5809,-12.687
5.5909,-8.124
5.6009,-7.064
5.6109,-7.258
5.6209,-9.962
5.6309,-6.235
5.6409,-3.180
5.6509,-3.783
5.6609,-1.918
5.6709,1.299
5.6809,2.950
5.6909,4.486
5.7010,5.414
5.7110,6.827
5.7210,8.986
5.7310,9.116
5.7410,8.836
5.7510,6.152
5.7610,7.673
5.7710,4.968
5.7810,6.056
5.7910,7.635
5.8010,6.385
5.8110,4.468
5.8210,2.246
5.8310,-0.431
5.8410,0.022
5.8510,-2.652
5.8610,-5.423
5.8710,-3.401
5.8810,-5.927
5.8910,-6.134
5.9010,-4.418
5.9110,-8.328
5.9210,-4.714
5.9310,-7.034
5.9410,-4.441
5.9510,-4.073
5.9610,-4.786
5.9710,-3.361
5.9810,1.103
5.9910,-2.730
6.0010,-0.147
6.0110,1.621
6.0210,3.755
6.0310,2.706
6.0410,5.916
6.0510,4.730
6.0610,5.690
6.0710,5.363
6.0810,6.607
6.0910,4.692
6.1010,6.037
6.1110,6.738
6.1210,5.206
6.1310,4.340
6.1410,2.679
6.1510,0.990
6.1610,-0.109
6.1710,-1.059
6.1810,0.795
6.1910,-3.296
6.2010,-4.767
6.2110,-4.110
6.2210,-5.601
6.2310,-5.713
6.2410,-4.979
6.2510,-5.050
6.2610,-6.370
6.2710,-4.013
6.2810,-5.509
6.2910,-4.906
6.3011,-6.345
6.3111,-4.921
6.3211,-1.124
6.3311,2.406
6.3411,-0.140
6.3511,1.727
6.3611,1.672
6.3711,3.620
6.3811,2.510
6.3911,0.887
6.4011,4.562
6.4111,4.623
6.4211,1.449
6.4311,2.937
6.4411,6.015
6.4511,0.954
6.4611,4.348
6.4711,0.908
6.4811,1.515
6.4911,0.465
6.5011,1.476
6.5111,0.450
6.5211,-0.816
6.5311,-3.942
6.5411,-1.457
6.5511,-4.711
6.5611,-1.336
6.5711,-4.728
6.5811,-5.226
6.5911,-4.470
6.6011,-4.002
6.6111,-4.431
6.6211,-2.353
6.6311,-4.212
6.6411,-3.084
6.6511,-2.360
6.6611,1.171
6.6711,1.231
6.6811,-0.863
6.6911,0.471
6.7011,3.484
6.7111,2.030
6.7211,3.459
6.7311,4.168
6.7411,5.001
6.7511,4.096
6.7611,3.864
6.7711,1.894
6.7811,1.005
6.7911,2.439
6.8011,3.457
6.8111,1.000
6.8211,-0.739
6.8311,1.185
6.8411,-0.989
6.8511,0.589
6.8611,-0.010
6.8711,0.272
6.8811,-4.899
6.8911,-5.989
6.9012,-5.595
6.9112,-1.883
6.9212,-3.456
6.9312,-2.874
6.9412,-0.637
6.9512,-2.923
6.9612,-1.807
6.9712,-1.028
6.9812,-0.048
6.9912,-1.056
7.0012,-1.864
7.0112,1.818
7.0212,2.144
7.0312,3.699
7.0412,5.055
7.0512,1.995
7.0612,1.235
7.0712,2.216
7.0812,5.443
7.0912,2.561
7.1012,0.939
7.1112,3.589
7.1212,5.333
7.1312,0.959
7.1412,2.540
7.1512,2.724
7.1612,0.786
7.1712,0.261
7.1812,0.639
7.1912,-1.142
7.2012,-3.096
7.2112,-0.311
7.2212,-0.694
7.2312,-2.411
7.2412,-1.950
7.2512,-0.655
7.2612,-2.666
7.2712,-2.037
7.2812,-4.995
7.2912,-3.165
7.3012,-0.774
7.3112,1.712
7.3212,-0.752
7.3312,0.630
7.3412,0.697
7.3512,-2.230
7.3612,0.063
7.3712,-0.712
7.3812,1.359
7.3912,-1.023
7.4012,0.806
7.4112,2.774
7.4212,2.712
7.4312,0.930
7.4412,3.786
7.4512,0.927
7.4612,3.742
7.4712,1.816
7.4812,2.314
7.4912,0.223
7.5013,1.016
7.5113,-0.145
7.5213,-1.448
7.5313,-1.706
7.5413,0.577
7.5513,0.798
7.5613,-1.427
7.5713,-0.117
7.5813,-2.336
7.5913,2.724
7.6013,-1.955
7.6113,-0.054
7.6213,-2.005
7.6313,0.056
7.6413,0.677
7.6513,-1.221
7.6613,0.870
7.6713,-1.718
7.6813,-2.811
7.6913,-1.333
7.7013,0.860
7.7113,3.378
7.7213,0.884
7.7313,2.306
7.7413,5.429
7.7513,2.291
7.7613,1.768
7.7713,0.086
7.7813,2.478
7.7913,1.370
7.8013,0.088
7.8113,-1.227
7.8213,-1.655
7.8313,-1.188
7.8413,-2.681
7.8513,-1.157
7.8613,-2.229
7.8713,-4.829
7.8813,-1.842
7.8913,-0.389
7.9013,-3.766
7.9113,-1.749
7.9213,-1.017
7.9313,-2.335
7.9413,-1.154
7.9513,-2.259
7.9613,-1.521
7.9713,-1.372
7.9813,1.354
7.9913,-1.173
8.0013,0.490
8.0113,-2.594
8.0213,0.641
8.0313,2.977
8.0413,1.520
8.0513,-1.559
8.0613,0.470
8.0713,-0.139
8.0813,0.492
8.0913,1.139
8.1014,2.713
8.1114,0.063
8.1214,0.046
8.1314,0.865
8.1414,1.943
8.1514,-2.848
8.1614,-0.698
8.1714,-1.419
8.1814,1.355
8.1914,-2.769
8.2014,-0.186
8.2114,-1.943
8.2214,-0.347
8.2314,-0.583
8.2414,-0.849
8.2514,-2.498
8.2614,0.652
8.2714,-1.313
8.2814,-2.335
8.2914,0.616
8.3014,2.153
8.3114,2.416
8.3214,-0.043
8.3314,1.334
8.3414,-1.212
8.3514,-0.021
8.3614,0.429
8.3714,1.429
8.3814,0.417
8.3914,2.534
8.4014,-1.336
8.4114,-1.213
8.4214,0.662
8.4314,1.150
8.4414,0.556
8.4514,1.659
8.4614,-1.573
8.4714,0.231
8.4814,2.006
8.4914,-2.473
8.5014,0.606
8.5114,-0.734
8.5214,-0.193
8.5314,-1.546
8.5414,0.880
8.5514,-0.376
8.5614,-1.243
8.5714,-0.542
8.5814,-2.570
8.5914,-1.308
8.6014,-1.979
8.6114,-0.154
8.6214,-0.703
8.6314,-2.398
8.6414,-2.389
8.6514,0.212
8.6614,-2.366
8.6714,1.651
8.6814,1.701
8.6914,-3.786
8.7015,1.724
8.7115,-2.117
8.7215,0.754
8.7315,-1.712
8.7415,-1.442
8.7515,3.549
8.7615,2.163
8.7715,0.144
8.7815,0.271
8.7915,0.716
8.8015,0.783
8.8115,-1.460
8.8215,-1.903
8.8315,-0.515
8.8415,0.803
8.8515,3.041
8.8615,3.029
8.8715,0.393
8.8815,1.237
8.8915,-0.435
8.9015,-0.879
8.9115,-0.454
8.9215,-1.314
8.9315,-1.416
8.9415,1.877
8.9515,0.392
8.9615,-1.181
8.9715,-3.105
8.9815,-4.020
8.9915,2.884
9.0015,2.113
9.0115,0.058
9.0215,-1.280
9.0315,2.358
9.0415,1.746
9.0515,1.325
9.0615,2.409
9.0715,1.293
9.0815,1.498
9.0915,-0.606
9.1015,2.657
9.1115,0.148
9.1215,1.665
9.1315,0.496
9.1415,-0.392
9.1515,-0.387
9.1615,-0.674
9.1715,-0.014
9.1815,0.479
9.1915,-0.863
9.2015,0.446
9.2115,0.203
9.2215,-0.665
9.2315,-0.871
9.2415,1.418
9.2515,-3.793
9.2615,0.808
9.2715,-1.457
9.2815,-1.534
9.2915,-0.465
9.3016,-0.730
9.3116,0.806
9.3216,-0.634
9.3316,-1.881
9.3416,-0.529
9.3516,-1.144
9.3616,1.999
9.3716,-2.498
9.3816,1.263
9.3916,0.299
9.4016,1.097
9.4116,-1.837
9.4216,1.811
9.4316,-3.700
9.4416,-1.290
9.4516,-0.787
9.4616,0.002
9.4716,2.307
9.4816,-1.151
9.4916,-0.324
9.5016,0.733
9.5116,0.061
9.5216,-2.085
9.5316,0.483
9.5416,1.243
9.5516,-0.143
9.5616,-1.102
9.5716,-1.354
9.5816,0.620
9.5916,-2.749
9.6016,-0.494
9.6116,-0.712
9.6216,1.374
9.6316,1.509
9.6416,-1.642
9.6516,1.174
9.6616,1.772
9.6716,-2.807
9.6816,-1.987
9.6916,-1.228
9.7016,-0.520
9.7116,1.211
9.7216,-0.086
9.7316,0.515
9.7416,-2.842
9.7516,-0.217
9.7616,0.746
9.7716,2.139
9.7816,-0.089
9.7916,0.185
9.8016,0.894
9.8116,-0.217
9.8216,2.219
9.8316,-0.618
9.8416,-2.444
9.8516,-0.393
9.8616,-1.675
9.8716,1.096
9.8816,1.130
9.8916,-2.817
9.9017,0.366
9.9117,-0.178
9.9217,-0.450
9.9317,-0.063
9.9417,-0.642
9.9517,-0.610
9.9617,1.138
9.9717,-3.793
9.9817,-1.588
9.9917,-0.480
10.0017,3.702
10.0117,-0.234
10.0217,0.290
10.0317,1.786
10.0417,1.490
10.0517,1.428
10.0617,4.212
10.0717,1.587
10.0817,1.896
10.0917,-0.880
10.1017,2.593
10.1117,1.624
10.1217,-0.792
10.1317,-1.353
10.1417,-0.176
10.1517,1.022
10.1617,-0.255
10.1717,1.169
10.1817,-1.381
10.1917,0.263
10.2017,0.418
10.2117,0.061
10.2217,-0.538
10.2317,-0.599
10.2417,-0.086
10.2517,-1.321
10.2617,-1.995
10.2717,0.870
10.2817,-1.231
10.2917,-1.181
10.3017,0.393
10.3117,-0.584
10.3217,-0.076
10.3317,0.187
10.3417,-0.049
10.3517,-1.814
10.3617,0.184
10.3717,-0.179
10.3817,0.954
10.3917,-1.210
10.4017,1.192
10.4117,1.745
10.4217,-2.186
10.4317,-0.353
10.4417,0.967
10.4517,-0.108
10.4617,4.095
10.4717,-4.008
10.4817,-0.944
10.4917,-0.082
10.5018,-1.992
10.5118,1.767
10.5218,-0.120
10.5318,-1.214
10.5418,0.484
10.5518,0.130
10.5618,0.700
10.5718,-0.671
10.5818,2.050
10.5918,0.365
10.6018,-1.252
10.6118,-1.798
10.6218,-0.163
10.6318,-1.188
10.6418,-0.956
10.6518,-1.392
10.6618,-0.252
10.6718,0.191
10.6818,0.301
10.6918,0.436
10.7018,-2.398
10.7118,0.084
10.7218,-0.854
10.7318,0.564
10.7418,1.511
10.7518,-0.388
10.7618,0.098
10.7718,-2.191
10.7818,1.187
10.7918,0.428
10.8018,-0.359
10.8118,-1.584
10.8218,0.609
10.8318,-0.527
10.8418,3.357
10.8518,-0.903
10.8618,1.982
10.8718,4.887
10.8818,-2.415
10.8918,3.530
10.9018,0.174
10.9118,-0.130
10.9218,-0.475
10.9318,2.168
10.9418,-1.917
10.9518,-0.168
10.9618,-0.633
10.9718,-2.973
10.9818,1.543
10.9918,-1.867
11.0018,-0.298
11.0118,0.951
11.0218,-2.896
11.0318,-2.009
11.0418,0.570
11.0518,1.632
11.0618,-2.350
11.0718,-1.106
11.0818,0.235
11.0918,-0.967
11.1019,1.031
11.1119,-0.583
11.1219,-2.174
11.1319,3.094
11.1419,2.339
11.1519,0.490
11.1619,-1.490
11.1719,0.235
11.1819,-0.272
11.1919,-1.947
11.2019,0.982
11.2119,0.698
11.2219,2.100
11.2319,0.129
11.2419,-0.361
11.2519,1.598
11.2619,1.689
11.2719,-0.250
11.2819,0.442
11.2919,-0.469
11.3019,1.775
11.3119,-0.801
11.3219,0.404
11.3319,-1.387
11.3419,-1.105
11.3519,-0.618
11.3619,1.784
11.3719,2.710
11.3819,-1.205
11.3919,-1.543
11.4019,-2.613
11.4119,-1.361
11.4219,1.279
11.4319,-0.062
11.4419,0.140
11.4519,1.597
11.4619,-1.556
11.4719,-1.792
11.4819,0.123
11.4919,-0.732
11.5019,-2.165
11.5119,1.046
11.5219,0.697
11.5319,4.071
11.5419,-3.015
11.5519,2.421
11.5619,-1.395
11.5719,0.461
11.5819,0.272
11.5919,-0.641
11.6019,-0.490
11.6119,1.979
11.6219,0.190
11.6319,2.338
11.6419,1.413
11.6519,-0.071
11.6619,-1.131
11.6719,-0.157
11.6819,2.591
11.6919,0.084
11.7020,0.441
11.7120,-1.219
11.7220,-1.650
11.7320,0.523
11.7420,2.498
11.7520,0.408
11.7620,1.909
11.7720,-0.040
11.7820,2.713
11.7920,-0.300
11.8020,-0.835
11.8120,0.491
11.8220,1.724
11.8320,-0.015
11.8420,1.019
11.8520,-0.457
11.8620,0.025
11.8720,-1.890
11.8820,0.054
11.8920,-1.295
11.9020,-0.379
11.9120,1.798
11.9220,-2.103
11.9320,0.254
11.9420,-0.780
11.9520,0.880
11.9620,-0.670
11.9720,-0.932
11.9820,-2.745
11.9920,1.241
12.0020,-0.580
12.0120,-1.280
12.0220,-2.398
12.0320,0.650
12.0420,-0.980
12.0520,0.726
12.0620,0.985
12.0720,1.847
12.0820,-0.891
12.0920,-0.144
12.1020,4.329
12.1120,0.699
12.1220,-0.303
12.1320,0.938
12.1420,-1.082
12.1520,3.634
12.1620,-3.565
12.1720,-2.023
12.1820,0.757
12.1920,1.119
12.2020,0.263
12.2120,0.093
12.2220,-0.112
12.2320,-1.364
12.2420,-1.245
12.2520,-2.375
12.2620,-1.190
12.2720,-0.238
12.2820,-0.301
12.2920,-2.079
12.3021,-1.171
12.3121,-0.144
12.3221,-0.840
12.3321,-0.952
12.3421,-1.172
12.3521,-0.403
12.3621,-0.084
12.3721,-4.187
12.3821,-1.012
12.3921,-0.718
12.4021,3.377
12.4121,-0.914
12.4221,0.250
12.4321,2.049
12.4421,0.888
12.4521,0.951
12.4621,1.124
12.4721,-1.515
12.4821,0.327
12.4921,1.767
12.5021,-1.486
12.5121,-2.486
12.5221,-0.095
12.5321,1.491
12.5421,-1.817
12.5521,-1.651
12.5621,0.194
12.5721,-0.869
12.5821,3.658
12.5921,1.194
12.6021,1.550
12.6121,0.389
12.6221,0.171
12.6321,-1.781
12.6421,-0.887
12.6521,1.155
12.6621,1.194
12.6721,-0.960
12.6821,-2.180
12.6921,0.651
12.7021,1.602
12.7121,-1.156
12.7221,1.685
12.7321,0.385
12.7421,0.041
12.7521,-1.183
12.7621,2.628
12.7721,-1.435
12.7821,-0.316
12.7921,-0.688
12.8021,-1.005
12.8121,-0.857
12.8221,1.931
12.8321,-1.739
12.8421,-0.964
12.8521,0.484
12.8621,-1.210
12.8721,-2.761
12.8821,-2.316
12.8921,-0.573
12.9022,2.510
12.9122,0.601
12.9222,0.248
12.9322,3.772
12.9422,1.013
12.9522,-1.366
12.9622,1.318
12.9722,1.975
12.9822,0.016
12.9922,0.015
13.0022,2.186
13.0122,-0.685
13.0222,-2.004
13.0322,-0.152
13.0422,1.368
13.0522,-0.129
13.0622,-1.037
13.0722,1.178
13.0822,-0.263
13.0922,-2.404
13.1022,-1.045
13.1122,-0.955
13.1222,0.117
13.1322,1.239
13.1422,0.169
13.1522,-1.225
13.1622,3.037
13.1722,-1.070
13.1822,-0.995
13.1922,0.788
13.2022,0.273
13.2122,-0.035
13.2222,-0.085
13.2322,1.813
13.2422,0.304
13.2522,-0.908
13.2622,-2.282
13.2722,1.129
13.2822,-0.217
13.2922,0.821
13.3022,-3.474
13.3122,1.429
13.3222,-2.676
13.3322,-0.995
13.3422,3.628
13.3522,-0.521
13.3622,0.634
13.3722,2.134
13.3822,-2.100
13.3922,-0.897
13.4022,0.307
13.4122,0.278
13.4222,-0.879
13.4322,0.869
13.4422,-1.750
13.4522,-2.154
13.4622,-3.129
13.4722,0.447
13.4822,-0.104
13.4922,-3.051
13.5023,1.991
13.5123,-0.077
13.5223,-0.252
13.5323,-1.045
13.5423,0.866
13.5523,0.031
13.5623,1.699
13.5723,-0.511
13.5823,-1.903
13.5923,-1.226
13.6023,-0.849
13.6123,-4.950
13.6223,-0.789
13.6323,0.502
13.6423,2.207
13.6523,-1.572
13.6623,-0.872
13.6723,-0.096
13.6823,0.881
13.6923,-1.235
13.7023,0.483
13.7123,-0.761
13.7223,0.686
13.7323,-3.444
13.7423,-1.068
13.7523,-2.022
13.7623,-2.197
13.7723,-1.072
13.7823,-0.288
13.7923,0.118
13.8023,0.364
13.8123,3.280
13.8223,1.396
13.8323,-2.116
13.8423,-1.723
13.8523,-2.162
13.8623,-0.652
13.8723,0.085
13.8823,-1.680
13.8923,-0.631
13.9023,0.116
13.9123,-1.635
13.9223,-1.229
13.9323,-0.495
13.9423,-0.749
13.9523,-0.151
13.9623,1.467
13.9723,3.634
13.9823,1.417
13.9923,0.637
14.0023,0.748
14.0123,-1.184
14.0223,0.467
14.0323,-0.255
14.0423,1.630
14.0523,0.924
14.0623,-0.105
14.0723,1.190
14.0823,3.298
14.0923,-1.474
14.1024,2.215
14.1124,0.799
14.1224,3.118
14.1324,-0.742
14.1424,1.805
14.1524,0.916
14.1624,-3.193
14.1724,-1.956
14.1824,2.094
14.1924,-3.011
14.2024,-0.693
14.2124,0.314
14.2224,-0.520
14.2324,0.614
14.2424,-2.829
14.2524,0.216
14.2624,2.143
14.2724,-1.943
14.2824,0.595
14.2924,3.535
14.3024,-2.584
14.3124,0.122
14.3224,-2.049
14.3324,1.065
14.3424,0.501
14.3524,-0.248
14.3624,1.601
14.3724,-0.310
14.3824,-2.010
14.3924,-1.510
14.4024,1.548
14.4124,0.719
14.4224,1.037
14.4324,-0.246
14.4424,-2.455
14.4524,1.168
14.4624,0.306
14.4724,-0.704
14.4824,0.196
14.4924,1.027
14.5024,-0.342
14.5124,1.278
14.5224,1.121
14.5324,2.428
14.5424,-0.780
14.5524,-3.699
14.5624,0.499
14.5724,-0.014
14.5824,-0.664
14.5924,0.378
14.6024,-0.148
14.6124,0.489
14.6224,-0.906
14.6324,-1.568
14.6424,-0.219
14.6524,-0.408
14.6624,0.535
14.6724,-1.242
14.6824,-0.845
14.6924,-1.097
