time,amplitude
1.3102,1.114
1.3202,0.695
1.3302,-2.079
1.3402,1.104
1.3502,0.429
1.3602,1.140
1.3702,1.219
1.3802,1.459
1.3902,2.942
1.4002,0.619
1.4102,1.337
1.4202,-3.137
1.4302,1.684
1.4402,-2.631
1.4502,-2.137
1.4602,0.531
1.4702,-0.393
1.4802,0.353
1.4902,-0.343
1.5003,-0.992
1.5103,-0.800
1.5203,-0.173
1.5303,1.936
1.5403,1.340
1.5503,1.351
1.5603,-0.369
1.5703,0.671
1.5803,-1.221
1.5903,-0.658
1.6003,-0.662
1.6103,-2.799
1.6203,-1.823
1.6303,-1.031
1.6403,-0.508
1.6503,-1.531
1.6603,-0.633
1.6703,1.385
1.6803,-1.969
1.6903,0.538
1.7003,-1.763
1.7103,1.328
1.7203,0.946
1.7303,-2.709
1.7403,-0.005
1.7503,-2.031
1.7603,0.257
1.7703,-0.209
1.7803,0.324
1.7903,0.083
1.8003,3.843
1.8103,-3.026
1.8203,-0.206
1.8303,1.979
1.8403,2.070
1.8503,0.660
1.8603,0.418
1.8703,-0.526
1.8803,2.362
1.8903,-0.177
1.9003,0.845
1.9103,0.519
1.9203,1.983
1.9303,0.295
1.9403,-1.386
1.9503,-0.701
1.9603,0.344
1.9703,-4.305
1.9803,2.476
1.9903,0.409
2.0003,2.582
2.0103,-1.806
2.0203,-2.101
2.0303,0.621
2.0403,1.697
2.0503,-0.112
2.0603,-0.099
2.0703,-1.179
2.0803,1.232
2.0903,-2.025
2.1004,1.211
2.1104,0.961
2.1204,-0.622
2.1304,-1.117
2.1404,-2.573
2.1504,-2.294
2.1604,3.596
2.1704,1.411
2.1804,3.769
2.1904,-1.130
2.2004,-1.651
2.2104,2.003
2.2204,0.862
2.2304,1.527
2.2404,1.083
2.2504,1.730
2.2604,1.214
2.2704,-0.057
2.2804,-1.189
2.2904,-1.081
2.3004,-3.011
2.3104,-0.692
2.3204,-0.914
2.3304,0.869
2.3404,-2.165
2.3504,1.752
2.3604,0.741
2.3704,1.256
2.3804,-0.757
2.3904,0.933
2.4004,1.188
2.4104,-0.170
2.4204,1.513
2.4304,-0.958
2.4404,1.599
2.4504,1.425
2.4604,1.066
2.4704,-0.167
2.4804,1.288
2.4904,0.328
2.5004,-0.662
2.5104,-1.490
2.5204,0.288
2.5304,-0.329
2.5404,1.633
2.5504,-0.970
2.5604,2.529
2.5704,-0.885
2.5804,0.839
2.5904,0.703
2.6004,-1.696
2.6104,1.206
2.6204,-2.823
2.6304,-0.355
2.6404,0.583
2.6504,1.053
2.6604,1.778
2.6704,0.645
2.6804,-0.576
2.6904,0.340
2.7005,0.357
2.7105,-2.515
2.7205,-1.318
2.7305,-0.569
2.7405,-2.096
2.7505,0.501
2.7605,-0.174
2.7705,0.517
2.7805,0.450
2.7905,-2.708
2.8005,-0.274
2.8105,0.363
2.8205,-2.040
2.8305,0.883
2.8405,-0.091
2.8505,-0.378
2.8605,-0.315
2.8705,0.010
2.8805,1.363
2.8905,-2.419
2.9005,-1.627
2.9105,-1.978
2.9205,-4.169
2.9305,-1.979
2.9405,0.088
2.9505,-0.496
2.9605,0.279
2.9705,0.031
2.9805,-0.074
2.9905,1.161
3.0005,2.343
3.0105,1.353
3.0205,-0.085
3.0305,0.410
3.0405,-0.712
3.0505,3.331
3.0605,0.447
3.0705,1.298
3.0805,1.305
3.0905,2.098
3.1005,-0.219
3.1105,-1.453
3.1205,-2.919
3.1305,-0.271
3.1405,-0.056
3.1505,-0.344
3.1605,1.228
3.1705,0.333
3.1805,0.282
3.1905,-0.585
3.2005,-2.091
3.2105,-0.861
3.2205,0.919
3.2305,-1.055
3.2405,-1.813
3.2505,-0.282
3.2605,1.646
3.2705,0.532
3.2805,-0.113
3.2905,0.788
3.3006,0.957
3.3106,-2.263
3.3206,0.233
3.3306,-1.706
3.3406,2.276
3.3506,-0.498
3.3606,1.585
3.3706,1.080
3.3806,1.280
3.3906,-0.287
3.4006,0.942
3.4106,2.747
3.4206,-2.562
3.4306,-0.720
3.4406,-0.093
3.4506,0.600
3.4606,-0.979
3.4706,-1.053
3.4806,2.642
3.4906,2.742
3.5006,0.477
3.5106,-3.163
3.5206,-0.557
3.5306,0.923
3.5406,-1.898
3.5506,0.907
3.5606,-1.545
3.5706,-1.837
3.5806,2.062
3.5906,-0.722
3.6006,2.452
3.6106,1.220
3.6206,1.640
3.6306,-3.320
3.6406,-0.077
3.6506,0.158
3.6606,2.149
3.6706,1.504
3.6806,-0.853
3.6906,-0.486
3.7006,-0.041
3.7106,0.823
3.7206,1.837
3.7306,-0.332
3.7406,-1.639
3.7506,0.275
3.7606,2.391
3.7706,1.338
3.7806,0.640
3.7906,-1.901
3.8006,1.268
3.8106,0.132
3.8206,-2.525
3.8306,0.585
3.8406,0.238
3.8506,-2.094
3.8606,-0.829
3.8706,0.681
3.8806,0.124
3.8906,-1.435
3.9007,0.124
3.9107,1.889
3.9207,-0.782
3.9307,-0.970
3.9407,1.201
3.9507,1.271
3.9607,3.572
3.9707,0.456
3.9807,1.394
3.9907,0.754
4.0007,1.758
4.0107,-0.447
4.0207,1.280
4.0307,1.591
4.0407,-0.757
4.0507,-3.603
4.0607,-0.869
4.0707,-2.037
4.0807,-1.793
4.0907,1.826
4.1007,-1.733
4.1107,-1.923
4.1207,-1.713
4.1307,0.268
4.1407,-0.597
4.1507,-0.276
4.1607,1.691
4.1707,0.554
4.1807,-1.624
4.1907,-3.027
4.2007,-0.825
4.2107,-1.254
4.2207,-0.708
4.2307,-1.015
4.2407,-3.189
4.2507,-1.750
4.2607,2.442
4.2707,2.950
4.2807,0.104
4.2907,1.266
4.3007,-1.011
4.3107,-0.320
4.3207,1.276
4.3307,0.328
4.3407,0.361
4.3507,-1.837
4.3607,0.748
4.3707,-1.399
4.3807,-1.308
4.3907,-1.206
4.4007,0.182
4.4107,-0.371
4.4207,-1.252
4.4307,-2.371
4.4407,2.939
4.4507,-2.503
4.4607,-0.672
4.4707,0.287
4.4807,-1.204
4.4907,-0.453
4.5008,-1.686
4.5108,1.411
4.5208,-0.420
4.5308,1.551
4.5408,0.950
4.5508,0.969
4.5608,-0.371
4.5708,0.618
4.5808,-0.465
4.5908,1.602
4.6008,-1.567
4.6108,0.874
4.6208,-1.788
4.6308,0.137
4.6408,-0.901
4.6508,1.780
4.6608,1.872
4.6708,-2.243
4.6808,-0.986
4.6908,0.641
4.7008,0.918
4.7108,-1.845
4.7208,0.770
4.7308,0.732
4.7408,-1.103
4.7508,-2.423
4.7608,2.494
4.7708,0.367
4.7808,-0.158
4.7908,-0.785
4.8008,-1.027
4.8108,-2.015
4.8208,0.093
4.8308,0.424
4.8408,-0.522
4.8508,0.466
4.8608,0.384
4.8708,1.767
4.8808,-4.346
4.8908,-0.666
4.9008,0.494
4.9108,-0.171
4.9208,-1.157
4.9308,1.962
4.9408,-0.360
4.9508,-2.137
4.9608,-1.446
4.9708,-1.297
4.9808,0.117
4.9908,-2.593
5.0008,-2.698
5.0108,1.867
5.0208,4.477
5.0308,8.880
5.0408,10.123
5.0508,9.552
5.0608,13.279
5.0708,12.724
5.0808,15.558
5.0908,9.972
5.1009,14.915
5.1109,10.497
5.1209,7.942
5.1309,8.031
5.1409,8.113
5.1509,2.952
5.1609,0.147
5.1709,-1.038
5.1809,-3.052
5.1909,-6.538
5.2009,-7.028
5.2109,-10.698
5.2209,-10.841
5.2309,-12.342
5.2409,-11.781
5.2509,-13.875
5.2609,-13.409
5.2709,-12.576
5.2809,-10.070
5.2909,-6.406
5.3009,-5.211
5.3109,-3.661
5.3209,-4.509
5.3309,-4.638
5.3409,3.335
5.3509,3.364
5.3609,4.513
5.3709,8.623
5.3809,10.059
5.3909,11.931
5.4009,9.739
5.4109,9.926
5.4209,11.507
5.4309,9.328
5.4409,10.486
5.4509,7.079
5.4609,8.686
5.4709,6.406
5.4809,5.563
5.4909,-0.192
5.5009,0.647
5.5109,-2.628
5.5209,-3.017
5.5309,-3.916
5.5409,-7.704
5.5509,-7.176
5.5609,-7.060
5.5709,-9.373
5.5809,-9.972
5.5909,-7.990
5.6009,-8.278
5.6109,-8.773
5.6209,-7.371
5.6309,-5.340
5.6409,-6.361
5.6509,-0.478
5.6609,-0.050
5.6709,0.712
5.6809,3.684
5.6909,5.642
5.7010,4.432
5.7110,6.956
5.7210,5.608
5.7310,8.117
5.7410,10.782
5.7510,6.040
5.7610,6.273
5.7710,6.949
5.7810,6.555
5.7910,5.576
5.8010,3.757
5.8110,3.357
5.8210,-0.449
5.8310,-2.883
5.8410,-1.082
5.8510,-1.931
5.8610,-4.355
5.8710,-3.608
5.8810,-8.201
5.8910,-6.942
5.9010,-7.758
5.9110,-8.302
5.9210,-7.953
5.9310,-7.123
5.9410,-4.886
5.9510,-5.693
5.9610,-5.375
5.9710,-4.126
5.9810,-1.384
5.9910,-1.399
6.0010,-2.729
6.0110,1.115
6.0210,2.929
6.0310,4.839
6.0410,2.425
6.0510,6.659
6.0610,3.797
6.0710,7.669
6.0810,5.550
6.0910,3.567
6.1010,6.393
6.1110,6.943
6.1210,6.588
6.1310,1.716
6.1410,2.610
6.1510,0.220
6.1610,-1.457
6.1710,-1.142
6.1810,-0.247
6.1910,-2.178
6.2010,-1.489
6.2110,-4.046
6.2210,-3.950
6.2310,-6.747
6.2410,-7.551
6.2510,-6.461
6.2610,-6.733
6.2710,-4.787
6.2810,-6.963
6.2910,-2.060
6.3011,-3.598
6.3111,-1.802
6.3211,-1.144
6.3311,-2.762
6.3411,-0.698
6.3511,0.723
6.3611,2.454
6.3711,3.251
6.3811,3.477
6.3911,3.483
6.4011,1.845
6.4111,5.766
6.4211,5.383
6.4311,4.751
6.4411,3.384
6.4511,2.917
6.4611,5.247
6.4711,0.686
6.4811,-0.056
6.4911,-0.378
6.5011,0.684
6.5111,0.981
6.5211,-1.056
6.5311,-2.902
6.5411,-3.827
6.5511,-5.177
6.5611,-3.926
6.5711,-4.138
6.5811,-3.580
6.5911,-5.667
6.6011,-2.204
6.6111,-3.476
6.6211,-1.942
6.6311,-5.407
6.6411,-1.371
6.6511,0.982
6.6611,1.244
6.6711,-0.305
6.6811,-0.239
6.6911,0.950
6.7011,1.325
6.7111,2.155
6.7211,0.199
6.7311,3.448
6.7411,4.379
6.7511,2.870
6.7611,1.026
6.7711,2.867
6.7811,3.101
6.7911,2.479
6.8011,1.697
6.8111,0.039
6.8211,3.170
6.8311,3.059
6.8411,0.564
6.8511,0.426
6.8611,-2.890
6.8711,-3.948
6.8811,-5.340
6.8911,-2.479
6.9012,-3.770
6.9112,-4.628
6.9212,-2.964
6.9312,-3.694
6.9412,-4.291
6.9512,-1.044
6.9612,-3.983
6.9712,1.864
6.9812,-1.448
6.9912,-0.043
7.0012,-3.591
7.0112,0.712
7.0212,0.884
7.0312,1.133
7.0412,1.979
7.0512,1.850
7.0612,1.974
7.0712,1.945
7.0812,2.048
7.0912,3.905
7.1012,1.944
7.1112,2.078
7.1212,3.388
7.1312,1.816
7.1412,0.946
7.1512,0.030
7.1612,-1.463
7.1712,2.831
7.1812,-0.495
7.1912,-5.508
7.2012,1.722
7.2112,-1.743
7.2212,-1.183
7.2312,-0.883
7.2412,0.810
7.2512,-3.231
7.2612,0.000
7.2712,-0.589
7.2812,-1.127
7.2912,-4.632
7.3012,-0.811
7.3112,1.923
7.3212,1.697
7.3312,0.625
7.3412,-1.329
7.3512,1.960
7.3612,2.225
7.3712,1.928
7.3812,1.218
7.3912,2.980
7.4012,0.731
7.4112,3.163
7.4212,-0.600
7.4312,1.029
7.4412,1.243
7.4512,1.443
7.4612,-1.944
7.4712,1.267
7.4812,-0.457
7.4912,0.610
7.5013,0.773
7.5113,1.788
7.5213,0.687
7.5313,-1.139
7.5413,-2.256
7.5513,-3.355
7.5613,-3.953
7.5713,-3.549
7.5813,-0.416
7.5913,-1.134
7.6013,-1.733
7.6113,-2.123
7.6213,-4.062
7.6313,-2.198
7.6413,-2.148
7.6513,-1.242
7.6613,0.446
7.6713,2.786
7.6813,-1.435
7.6913,2.094
7.7013,0.077
7.7113,-0.423
7.7213,1.285
7.7313,1.143
7.7413,2.708
7.7513,2.672
7.7613,4.391
7.7713,1.219
7.7813,1.469
7.7913,3.517
7.8013,-0.747
7.8113,0.906
7.8213,-1.197
7.8313,1.343
7.8413,0.051
7.8513,-0.232
7.8613,-0.875
7.8713,-1.181
7.8813,-0.438
7.8913,0.104
7.9013,-2.225
7.9113,-0.152
7.9213,-1.123
7.9313,-0.161
7.9413,1.202
7.9513,-0.525
7.9613,-0.990
7.9713,-0.494
7.9813,0.262
7.9913,-2.023
8.0013,1.619
8.0113,-0.427
8.0213,1.387
8.0313,-0.093
8.0413,-0.205
8.0513,0.964
8.0613,-1.702
8.0713,0.415
8.0813,2.602
8.0913,-0.229
8.1014,2.043
8.1114,2.904
8.1214,-0.728
8.1314,2.768
8.1414,-0.977
8.1514,0.456
8.1614,0.722
8.1714,1.044
8.1814,-3.758
8.1914,-2.948
8.2014,1.858
8.2114,1.755
8.2214,-3.313
8.2314,-1.161
8.2414,-2.392
8.2514,-3.094
8.2614,-0.945
8.2714,-1.278
8.2814,-2.021
8.2914,1.150
8.3014,-1.613
8.3114,0.582
8.3214,0.182
8.3314,-0.652
8.3414,0.114
8.3514,-0.948
8.3614,0.370
8.3714,2.142
8.3814,1.818
8.3914,3.487
8.4014,-0.113
8.4114,4.143
8.4214,3.194
8.4314,3.070
8.4414,1.093
8.4514,1.488
8.4614,1.620
8.4714,0.011
8.4814,0.707
8.4914,-0.216
8.5014,-0.143
8.5114,-0.968
8.5214,0.890
8.5314,-3.447
8.5414,1.120
8.5514,-1.920
8.5614,-2.384
8.5714,-1.491
8.5814,-0.924
8.5914,-1.073
8.6014,-1.364
8.6114,0.044
8.6214,0.072
8.6314,0.454
8.6414,-0.385
8.6514,-2.056
8.6614,-0.747
8.6714,-0.728
8.6814,1.199
8.6914,3.102
8.7015,3.589
8.7115,1.315
8.7215,0.895
8.7315,1.783
8.7415,0.483
8.7515,0.765
8.7615,2.605
8.7715,2.147
8.7815,-1.596
8.7915,1.211
8.8015,5.750
8.8115,2.003
8.8215,1.415
8.8315,-1.301
8.8415,0.574
8.8515,0.774
8.8615,0.903
8.8715,-0.379
8.8815,-2.028
8.8915,-2.313
8.9015,0.239
8.9115,0.384
8.9215,-0.069
8.9315,-0.685
8.9415,-0.449
8.9515,-3.376
8.9615,-1.854
8.9715,2.683
8.9815,1.839
8.9915,0.639
9.0015,-0.935
9.0115,-2.191
9.0215,-0.929
9.0315,0.621
9.0415,-0.171
9.0515,-1.284
9.0615,0.441
9.0715,1.197
9.0815,1.472
9.0915,1.464
9.1015,1.627
9.1115,0.509
9.1215,0.695
9.1315,0.337
9.1415,-0.646
9.1515,2.123
9.1615,2.574
9.1715,0.489
9.1815,-0.529
9.1915,-0.710
9.2015,-0.839
9.2115,0.650
9.2215,-1.279
9.2315,-0.860
9.2415,0.431
9.2515,-3.139
9.2615,1.423
9.2715,0.825
9.2815,1.652
9.2915,-0.578
9.3016,0.296
9.3116,-0.427
9.3216,0.836
9.3316,2.111
9.3416,-0.858
9.3516,2.575
9.3616,1.204
9.3716,-0.003
9.3816,0.200
9.3916,2.506
9.4016,-0.452
9.4116,-1.901
9.4216,0.174
9.4316,-0.287
9.4416,2.546
9.4516,-0.472
9.4616,-1.847
9.4716,0.132
9.4816,-0.505
9.4916,-0.248
9.5016,-0.739
9.5116,-0.825
9.5216,0.777
9.5316,-1.347
9.5416,-2.520
9.5516,-0.719
9.5616,0.469
9.5716,-2.334
9.5816,-1.985
9.5916,0.444
9.6016,-0.009
9.6116,-0.400
9.6216,-0.213
9.6316,-1.267
9.6416,-0.250
9.6516,1.250
9.6616,-3.444
9.6716,0.110
9.6816,-0.413
9.6916,-0.893
9.7016,3.379
9.7116,1.880
9.7216,1.722
9.7316,3.165
9.7416,1.671
9.7516,0.885
9.7616,3.522
9.7716,1.317
9.7816,-0.300
9.7916,-0.372
9.8016,2.878
9.8116,0.277
9.8216,0.071
9.8316,-0.065
9.8416,0.622
9.8516,0.290
9.8616,-1.598
9.8716,-0.426
9.8816,-0.668
9.8916,1.541
9.9017,0.032
9.9117,-3.327
9.9217,-0.122
9.9317,-2.125
9.9417,-1.360
9.9517,0.230
9.9617,0.940
9.9717,-2.147
9.9817,0.879
9.9917,2.669
10.0017,-0.534
10.0117,2.358
10.0217,1.774
10.0317,-0.039
10.0417,3.480
10.0517,-1.218
10.0617,-0.307
10.0717,0.210
10.0817,-1.674
10.0917,0.783
10.1017,-1.691
10.1117,2.076
10.1217,-0.265
10.1317,2.035
10.1417,2.182
10.1517,1.824
10.1617,-0.555
10.1717,0.780
10.1817,-1.144
10.1917,0.008
10.2017,0.331
10.2117,0.500
10.2217,1.186
10.2317,0.941
10.2417,-0.792
10.2517,-0.091
10.2617,-2.009
10.2717,1.675
10.2817,-0.569
10.2917,-1.301
10.3017,-1.692
10.3117,1.743
10.3217,-0.526
10.3317,0.741
10.3417,0.089
10.3517,0.804
10.3617,1.019
10.3717,0.973
10.3817,0.750
10.3917,0.153
10.4017,3.537
10.4117,2.143
10.4217,-0.374
10.4317,-1.950
10.4417,1.184
10.4517,-0.621
10.4617,-1.491
10.4717,0.099
10.4817,-0.371
10.4917,2.166
10.5018,-2.988
10.5118,-0.747
10.5218,-2.134
10.5318,0.672
10.5418,-0.833
10.5518,-0.037
10.5618,-0.991
10.5718,-1.717
10.5818,1.035
10.5918,3.616
10.6018,2.466
10.6118,-1.025
10.6218,3.008
10.6318,0.961
10.6418,-1.832
10.6518,2.002
10.6618,1.285
10.6718,-1.114
10.6818,-0.928
10.6918,0.361
10.7018,-0.339
10.7118,-1.352
10.7218,-0.742
10.7318,-0.520
10.7418,-0.639
10.7518,2.001
10.7618,0.240
10.7718,-0.541
10.7818,-1.305
10.7918,-0.669
10.8018,-1.901
10.8118,-1.411
10.8218,-1.157
10.8318,-0.800
10.8418,-0.477
10.8518,0.644
10.8618,-0.368
10.8718,-0.381
10.8818,0.122
10.8918,1.125
10.9018,-0.993
10.9118,-1.324
10.9218,1.637
10.9318,0.658
10.9418,0.976
10.9518,-0.614
10.9618,0.193
10.9718,0.424
10.9818,-0.104
10.9918,-0.815
11.0018,-1.506
11.0118,0.067
11.0218,0.016
11.0318,1.007
11.0418,0.658
11.0518,-1.653
11.0618,0.941
11.0718,2.239
11.0818,0.218
11.0918,1.716
11.1019,0.560
11.1119,1.575
11.1219,-0.447
11.1319,2.210
11.1419,-0.120
11.1519,-0.349
11.1619,2.862
11.1719,0.152
11.1819,2.557
11.1919,0.222
11.2019,1.019
11.2119,0.525
11.2219,1.185
11.2319,2.889
11.2419,1.192
11.2519,0.361
11.2619,-2.459
11.2719,2.724
11.2819,2.736
11.2919,-2.191
11.3019,0.803
11.3119,-0.729
11.3219,-1.585
11.3319,-0.369
11.3419,-2.177
11.3519,0.639
11.3619,-0.584
11.3719,-0.892
11.3819,0.226
11.3919,-0.302
11.4019,0.793
11.4119,1.430
11.4219,-1.344
11.4319,0.154
11.4419,0.273
11.4519,2.785
11.4619,-0.434
11.4719,-0.829
11.4819,0.519
11.4919,2.171
11.5019,-0.289
11.5119,0.217
11.5219,-1.983
11.5319,-1.498
11.5419,0.216
11.5519,1.034
11.5619,3.316
11.5719,0.142
11.5819,1.852
11.5919,-0.352
11.6019,0.835
11.6119,-1.118
11.6219,2.441
11.6319,-0.308
11.6419,-0.258
11.6519,-0.839
11.6619,-0.125
11.6719,-0.209
11.6819,1.289
11.6919,0.473
11.7020,-1.904
11.7120,0.389
11.7220,-2.949
11.7320,1.570
11.7420,-1.930
11.7520,0.626
11.7620,1.868
11.7720,-0.819
11.7820,-3.441
11.7920,-1.258
11.8020,2.954
11.8120,2.149
11.8220,-0.459
11.8320,-0.385
11.8420,0.547
11.8520,-1.911
11.8620,1.203
11.8720,2.250
11.8820,0.063
11.8920,-0.842
11.9020,-2.317
11.9120,0.437
11.9220,-1.139
11.9320,0.359
11.9420,1.955
11.9520,2.655
11.9620,0.610
11.9720,-2.462
11.9820,1.761
11.9920,-0.036
12.0020,1.678
12.0120,2.415
12.0220,-1.312
12.0320,-1.076
12.0420,0.800
12.0520,1.895
12.0620,-1.536
12.0720,1.272
12.0820,-1.804
12.0920,1.488
12.1020,2.023
12.1120,1.275
12.1220,1.782
12.1320,-0.756
12.1420,-1.397
12.1520,-1.649
12.1620,0.087
12.1720,0.290
12.1820,0.325
12.1920,2.925
12.2020,2.024
12.2120,3.593
12.2220,1.031
12.2320,-0.723
12.2420,0.514
12.2520,2.540
12.2620,-0.511
12.2720,0.912
12.2820,-1.275
12.2920,0.504
12.3021,-3.123
12.3121,0.634
12.3221,2.223
12.3321,0.874
12.3421,0.955
12.3521,-1.624
12.3621,-0.995
12.3721,1.691
12.3821,0.834
12.3921,-1.083
12.4021,0.064
12.4121,2.422
12.4221,-0.407
12.4321,-0.426
12.4421,0.186
12.4521,2.257
12.4621,0.800
12.4721,1.473
12.4821,-0.411
12.4921,-0.353
12.5021,-1.692
12.5121,-2.456
12.5221,0.647
12.5321,-1.570
12.5421,-2.080
12.5521,-1.052
12.5621,-0.702
12.5721,-0.962
12.5821,0.172
12.5921,1.301
12.6021,-0.269
12.6121,2.320
12.6221,2.026
12.6321,3.344
12.6421,1.037
12.6521,-1.072
12.6621,-1.104
12.6721,-1.126
12.6821,2.438
12.6921,0.766
12.7021,0.243
12.7121,3.507
12.7221,0.988
12.7321,0.916
12.7421,3.318
12.7521,1.338
12.7621,0.887
12.7721,-2.163
12.7821,0.476
12.7921,-0.602
12.8021,-0.586
12.8121,-3.419
12.8221,0.544
12.8321,2.401
12.8421,-2.792
12.8521,-0.676
12.8621,0.426
12.8721,-1.093
12.8821,1.123
12.8921,-0.633
12.9022,0.121
12.9122,-1.779
12.9222,-1.524
12.9322,-0.576
12.9422,1.640
12.9522,-0.036
12.9622,-0.978
12.9722,-1.792
12.9822,0.448
12.9922,-1.759
13.0022,-1.690
13.0122,-0.995
13.0222,-0.525
13.0322,1.862
13.0422,-0.979
13.0522,0.522
13.0622,1.831
13.0722,0.339
13.0822,0.770
13.0922,-0.515
13.1022,2.556
13.1122,-0.183
13.1222,0.334
13.1322,-2.513
13.1422,1.417
13.1522,1.483
13.1622,-2.162
13.1722,0.695
13.1822,0.450
13.1922,1.139
13.2022,0.947
13.2122,2.174
13.2222,3.156
13.2322,2.325
13.2422,-1.766
13.2522,-0.950
13.2622,0.458
13.2722,-1.186
13.2822,-0.494
13.2922,-1.152
13.3022,-0.187
13.3122,-1.125
13.3222,-1.234
13.3322,3.057
13.3422,0.570
13.3522,1.053
13.3622,-0.314
13.3722,2.790
13.3822,1.423
13.3922,-0.516
13.4022,0.987
13.4122,-0.125
13.4222,-0.615
13.4322,-0.358
13.4422,0.675
13.4522,-0.736
13.4622,1.007
13.4722,-0.283
13.4822,-1.022
13.4922,0.357
13.5023,0.098
13.5123,1.354
13.5223,1.155
13.5323,-0.452
13.5423,0.277
13.5523,-2.164
13.5623,-1.360
13.5723,-2.140
13.5823,-0.246
13.5923,1.915
13.6023,0.377
13.6123,1.938
13.6223,-0.953
13.6323,2.197
13.6423,0.798
13.6523,0.124
13.6623,-1.413
13.6723,0.088
13.6823,-0.621
13.6923,2.614
13.7023,0.731
13.7123,3.272
13.7223,0.633
13.7323,3.373
13.7423,1.423
13.7523,-1.189
13.7623,0.448
13.7723,1.090
13.7823,-0.017
13.7923,-1.042
13.8023,-0.332
13.8123,0.772
13.8223,-2.889
13.8323,-1.913
13.8423,-0.275
13.8523,0.166
13.8623,1.021
13.8723,-0.829
13.8823,1.336
13.8923,1.641
13.9023,-1.252
13.9123,0.664
13.9223,0.231
13.9323,-1.119
13.9423,-0.223
13.9523,-0.848
13.9623,2.491
13.9723,-1.386
13.9823,3.652
13.9923,0.697
14.0023,-0.576
14.0123,0.015
14.0223,-1.016
14.0323,0.772
14.0423,2.417
14.0523,-0.055
14.0623,0.694
14.0723,-3.451
14.0823,1.439
14.0923,0.064
14.1024,-0.430
14.1124,1.338
14.1224,1.294
14.1324,1.219
14.1424,1.108
14.1524,0.723
14.1624,-0.537
14.1724,0.801
14.1824,2.331
14.1924,-0.220
14.2024,0.194
14.2124,0.983
14.2224,-0.856
14.2324,-2.476
14.2424,-0.669
14.2524,2.040
14.2624,-2.151
14.2724,1.503
14.2824,0.433
14.2924,0.841
14.3024,0.812
14.3124,1.044
14.3224,1.493
14.3324,2.120
14.3424,-2.302
14.3524,-2.143
14.3624,-0.512
14.3724,0.863
14.3824,-0.357
14.3924,0.267
14.4024,-2.222
14.4124,0.710
14.4224,-0.064
14.4324,0.272
14.4424,0.091
14.4524,0.109
14.4624,-1.445
14.4724,-1.295
14.4824,-1.377
14.4924,0.089
14.5024,1.202
14.5124,-1.840
14.5224,2.815
14.5324,-1.482
14.5424,-2.785
14.5524,-3.017
14.5624,-1.761
14.5724,2.579
14.5824,-0.094
14.5924,0.045
14.6024,0.714
14.6124,-1.674
14.6224,0.996
14.6324,-0.364
14.6424,1.160
14.6524,1.059
14.6624,-1.601
14.6724,1.897
14.6824,0.937
14.6924,0.746
14.7025,-1.668
14.7125,-1.157
14.7225,-2.325
14.7325,0.096
14.7425,1.242
14.7525,0.899
