time,amplitude
5.7710,-5.488
5.7810,-5.486
5.7910,-11.354
5.8010,-6.628
5.8110,-9.380
5.8210,-9.255
5.8310,-9.565
5.8410,-11.455
5.8510,-10.108
5.8610,-13.934
5.8710,-14.472
5.8810,-13.862
5.8910,-13.104
5.9010,-15.800
5.9110,-8.912
5.9210,-8.288
5.9310,-11.308
5.9410,-7.013
5.9510,-6.526
5.9610,-2.151
5.9710,0.064
5.9810,-6.149
5.9910,0.141
6.0010,-1.788
6.0110,1.722
6.0210,2.288
6.0310,3.895
6.0410,4.756
6.0510,3.370
6.0610,5.177
6.0710,7.944
6.0810,10.506
6.0910,13.247
6.1010,6.816
6.1110,12.278
6.1210,10.124
6.1310,7.792
6.1410,9.446
6.1510,9.460
6.1610,8.914
6.1710,7.684
6.1810,10.120
6.1910,9.898
6.2010,4.856
6.2110,6.735
6.2210,1.598
6.2310,2.008
6.2410,6.198
6.2510,-0.174
6.2610,2.574
6.2710,-0.771
6.2810,-6.553
6.2910,-6.417
6.3011,-4.246
6.3111,-5.479
6.3211,-7.469
6.3311,-5.435
6.3411,-5.333
6.3511,-10.798
6.3611,-3.527
6.3711,-7.114
6.3811,-12.823
6.3911,-8.854
6.4011,-7.572
6.4111,-6.185
6.4211,-8.260
6.4311,-11.945
6.4411,-4.045
6.4511,-8.817
6.4611,-7.433
6.4711,-3.743
6.4811,0.703
6.4911,-0.630
6.5011,2.398
6.5111,-1.971
6.5211,1.252
6.5311,4.545
6.5411,9.050
6.5511,6.155
6.5611,6.763
6.5711,6.213
6.5811,5.776
6.5911,5.387
6.6011,7.142
6.6111,7.868
6.6211,7.221
6.6311,6.580
6.6411,2.292
6.6511,2.631
6.6611,6.675
6.6711,5.463
6.6811,4.141
6.6911,6.253
6.7011,4.886
6.7111,2.956
6.7211,2.701
6.7311,-0.729
6.7411,3.191
6.7511,-1.283
6.7611,-0.169
6.7711,-0.489
6.7811,-4.552
6.7911,-3.249
6.8011,-0.532
6.8111,-1.903
6.8211,-1.676
6.8311,-6.375
6.8411,-4.506
6.8511,-2.711
6.8611,-2.049
6.8711,-6.312
6.8811,-3.658
6.8911,-7.978
6.9012,-5.031
6.9112,-5.424
6.9212,0.873
6.9312,-2.134
6.9412,-3.861
6.9512,-5.210
6.9612,2.392
6.9712,-2.045
6.9812,-0.129
6.9912,-0.561
7.0012,1.250
7.0112,-2.232
7.0212,2.209
7.0312,-2.186
7.0412,3.337
7.0512,3.636
7.0612,2.082
7.0712,1.918
7.0812,0.969
7.0912,3.360
7.1012,3.690
7.1112,5.361
7.1212,2.240
7.1312,4.335
7.1412,4.594
7.1512,4.371
7.1612,2.265
7.1712,2.794
7.1812,5.064
7.1912,4.426
7.2012,5.407
7.2112,3.873
7.2212,2.588
7.2312,-0.084
7.2412,-0.289
7.2512,0.589
7.2612,-1.356
7.2712,-4.330
7.2812,-5.677
7.2912,-2.420
7.3012,-3.127
7.3112,-0.717
7.3212,-3.801
7.3312,-5.734
7.3412,-6.306
7.3512,-4.012
7.3612,-1.551
7.3712,-5.577
7.3812,-8.658
7.3912,-5.946
7.4012,-2.067
7.4112,-6.067
7.4212,-4.811
7.4312,-3.024
7.4412,-4.883
7.4512,-1.768
7.4612,2.297
7.4712,1.308
7.4812,-1.099
7.4912,1.857
7.5013,0.393
7.5113,0.971
7.5213,-0.187
7.5313,-2.965
7.5413,3.884
7.5513,1.758
7.5613,1.523
7.5713,2.013
7.5813,4.703
7.5913,0.015
7.6013,4.063
7.6113,-0.832
7.6213,1.010
7.6313,1.599
7.6413,0.545
7.6513,2.677
7.6613,2.093
7.6713,0.360
7.6813,-1.918
7.6913,1.059
7.7013,-0.561
7.7113,0.225
7.7213,1.037
7.7313,-0.599
7.7413,-3.481
7.7513,-0.312
7.7613,0.245
7.7713,-2.052
7.7813,-1.375
7.7913,-4.813
7.8013,1.686
7.8113,-1.044
7.8213,-1.112
7.8313,-7.027
7.8413,-7.531
7.8513,-1.554
7.8613,-3.661
7.8713,-2.036
7.8813,-6.482
7.8913,0.397
7.9013,-5.754
7.9113,-3.796
7.9213,2.071
7.9313,-0.022
7.9413,-2.498
7.9513,-0.379
7.9613,-2.268
7.9713,-1.472
7.9813,-3.003
7.9913,-1.533
8.0013,-0.596
8.0113,-0.971
8.0213,2.687
8.0313,-1.400
8.0413,0.025
8.0513,0.858
8.0613,-0.601
8.0713,7.544
8.0813,5.185
8.0913,2.560
8.1014,0.710
8.1114,5.105
8.1214,4.420
8.1314,1.210
8.1414,1.188
8.1514,6.046
8.1614,1.227
8.1714,-1.405
8.1814,-3.013
8.1914,2.990
8.2014,-0.496
8.2114,2.508
8.2214,3.056
8.2314,0.330
8.2414,1.312
8.2514,-0.204
8.2614,1.123
8.2714,1.691
8.2814,-1.745
8.2914,-1.711
8.3014,-3.671
8.3114,-0.280
8.3214,1.265
8.3314,0.614
8.3414,-2.050
8.3514,-0.994
8.3614,-2.031
8.3714,-1.779
8.3814,-3.646
8.3914,-5.392
8.4014,-2.661
8.4114,-4.062
8.4214,0.549
8.4314,-4.141
8.4414,-0.199
8.4514,0.224
8.4614,-2.692
8.4714,-0.854
8.4814,-2.543
8.4914,0.074
8.5014,-1.709
8.5114,-0.109
8.5214,1.222
8.5314,3.375
8.5414,-2.191
8.5514,-0.587
8.5614,2.449
8.5714,-0.563
8.5814,1.739
8.5914,-0.791
8.6014,3.428
8.6114,-1.306
8.6214,2.202
8.6314,5.137
8.6414,5.419
8.6514,3.897
8.6614,0.214
8.6714,3.498
8.6814,2.581
8.6914,2.136
8.7015,0.828
8.7115,-0.051
8.7215,0.288
8.7315,-1.536
8.7415,2.571
8.7515,-2.096
8.7615,-0.542
8.7715,-2.780
8.7815,6.353
8.7915,1.395
8.8015,-5.536
8.8115,3.412
8.8215,-1.596
8.8315,-1.295
8.8415,2.657
8.8515,2.981
8.8615,1.367
8.8715,0.235
8.8815,-1.374
8.8915,-1.031
8.9015,-4.480
8.9115,-0.947
8.9215,-1.541
8.9315,-0.135
8.9415,2.012
8.9515,-2.525
8.9615,-0.541
8.9715,4.516
8.9815,-2.094
8.9915,4.274
9.0015,-3.453
9.0115,-0.305
9.0215,2.805
9.0315,-2.691
9.0415,2.574
9.0515,1.787
9.0615,2.089
9.0715,-2.235
9.0815,-6.253
9.0915,2.205
9.1015,0.086
9.1115,1.416
9.1215,1.464
9.1315,2.291
9.1415,0.766
9.1515,-2.336
9.1615,0.775
9.1715,4.298
9.1815,-2.789
9.1915,4.644
9.2015,-1.019
9.2115,-1.500
9.2215,-0.344
9.2315,1.623
9.2415,-2.467
9.2515,1.667
9.2615,-1.082
9.2715,3.320
9.2815,-0.422
9.2915,0.743
9.3016,0.668
9.3116,-4.468
9.3216,-2.680
9.3316,0.190
9.3416,-0.515
9.3516,0.160
9.3616,-2.018
9.3716,-1.331
9.3816,-2.976
9.3916,-0.541
9.4016,-0.503
9.4116,2.925
9.4216,1.584
9.4316,2.559
9.4416,-1.936
9.4516,-6.751
9.4616,2.371
9.4716,-2.672
9.4816,-4.055
9.4916,-2.982
9.5016,3.299
9.5116,2.762
9.5216,-2.334
9.5316,0.803
9.5416,1.448
9.5516,6.082
9.5616,-1.707
9.5716,2.460
9.5816,-2.419
9.5916,4.349
9.6016,4.335
9.6116,4.045
9.6216,0.051
9.6316,-0.522
9.6416,1.662
9.6516,0.503
9.6616,0.771
9.6716,4.338
9.6816,0.164
9.6916,-2.955
9.7016,-0.883
9.7116,5.037
9.7216,-0.469
9.7316,1.830
9.7416,-2.131
9.7516,-0.492
9.7616,-1.669
9.7716,0.969
9.7816,3.273
9.7916,-1.780
9.8016,-3.888
9.8116,-0.669
9.8216,3.822
9.8316,2.118
9.8416,-2.566
9.8516,-5.241
9.8616,2.878
9.8716,-1.592
9.8816,-0.341
9.8916,-0.577
9.9017,-0.002
9.9117,-0.070
9.9217,3.916
9.9317,0.021
9.9417,-0.076
9.9517,-3.298
9.9617,-0.579
9.9717,0.778
9.9817,-0.310
9.9917,-2.704
10.0017,-1.483
10.0117,-2.106
10.0217,-1.794
10.0317,0.507
10.0417,-4.260
10.0517,-0.488
10.0617,1.820
10.0717,1.036
10.0817,-0.983
10.0917,1.091
10.1017,-0.369
10.1117,0.012
10.1217,1.551
10.1317,-1.633
10.1417,1.456
10.1517,-3.344
10.1617,0.401
10.1717,-2.102
10.1817,-0.487
10.1917,3.284
10.2017,-1.446
10.2117,2.539
10.2217,0.912
10.2317,-4.359
10.2417,0.599
10.2517,2.382
10.2617,2.683
10.2717,2.759
10.2817,-1.033
10.2917,-1.884
10.3017,-0.218
10.3117,4.773
10.3217,6.446
10.3317,-1.057
10.3417,0.801
10.3517,4.133
10.3617,0.860
10.3717,1.297
10.3817,-1.575
10.3917,1.985
10.4017,-2.716
10.4117,-0.348
10.4217,-1.523
10.4317,-1.420
10.4417,1.260
10.4517,-3.583
10.4617,-1.383
10.4717,2.888
10.4817,0.943
10.4917,2.577
10.5018,-2.468
10.5118,1.085
10.5218,0.660
10.5318,-0.991
10.5418,2.170
10.5518,-0.459
10.5618,9.119
10.5718,3.883
10.5818,0.326
10.5918,-1.964
10.6018,2.438
10.6118,0.459
10.6218,-0.440
10.6318,0.684
10.6418,0.852
10.6518,-0.124
10.6618,-1.178
10.6718,-0.421
10.6818,1.130
10.6918,-5.883
10.7018,-0.216
10.7118,2.470
10.7218,2.232
10.7318,0.285
10.7418,0.369
10.7518,-2.093
10.7618,-1.687
10.7718,-3.415
10.7818,2.571
10.7918,-2.264
10.8018,1.474
10.8118,4.312
10.8218,-0.772
10.8318,-5.673
10.8418,-2.395
10.8518,-0.118
10.8618,1.186
10.8718,4.167
10.8818,0.581
10.8918,-0.512
10.9018,-2.863
10.9118,-1.470
10.9218,-3.401
10.9318,-3.877
10.9418,0.482
10.9518,-1.956
10.9618,0.020
10.9718,0.639
10.9818,3.353
10.9918,-4.389
11.0018,-5.780
11.0118,1.955
11.0218,-1.019
11.0318,0.232
11.0418,-1.261
11.0518,0.364
11.0618,1.162
11.0718,-2.337
11.0818,-0.561
11.0918,0.394
11.1019,0.562
11.1119,-5.788
11.1219,3.079
11.1319,2.141
11.1419,2.012
11.1519,-3.396
11.1619,5.800
11.1719,0.312
11.1819,-3.079
11.1919,1.543
11.2019,1.525
11.2119,-3.552
11.2219,-1.962
11.2319,0.734
11.2419,1.917
11.2519,1.810
11.2619,1.252
11.2719,0.707
11.2819,2.101
11.2919,0.595
11.3019,-0.434
11.3119,1.630
11.3219,-0.824
11.3319,-2.920
11.3419,0.719
11.3519,0.032
11.3619,-0.672
11.3719,-0.690
11.3819,-0.137
11.3919,1.928
11.4019,-1.419
11.4119,-1.702
11.4219,1.226
11.4319,0.420
11.4419,5.094
11.4519,2.296
11.4619,2.993
11.4719,1.461
11.4819,-2.097
11.4919,0.521
11.5019,0.583
11.5119,-2.889
11.5219,1.547
11.5319,0.407
11.5419,1.915
11.5519,-1.481
11.5619,-1.609
11.5719,0.217
11.5819,0.484
11.5919,0.517
11.6019,2.300
11.6119,-1.756
11.6219,4.088
11.6319,1.701
11.6419,0.289
11.6519,2.031
11.6619,0.379
11.6719,0.694
11.6819,-0.141
11.6919,-0.661
11.7020,-1.030
11.7120,4.209
11.7220,-3.301
11.7320,0.051
11.7420,-0.051
11.7520,0.390
11.7620,0.783
11.7720,-0.345
11.7820,1.505
11.7920,-1.664
11.8020,-1.358
11.8120,5.018
11.8220,-4.065
11.8320,-2.095
11.8420,0.453
11.8520,-1.457
11.8620,1.467
11.8720,-3.811
11.8820,0.722
11.8920,-2.701
11.9020,1.113
11.9120,-1.570
11.9220,1.004
11.9320,0.837
11.9420,-1.853
11.9520,0.044
11.9620,-0.336
11.9720,-5.544
11.9820,-2.405
11.9920,3.766
12.0020,-2.837
12.0120,-3.128
12.0220,2.401
12.0320,3.959
12.0420,-0.834
12.0520,0.201
12.0620,3.183
12.0720,-4.015
12.0820,-1.875
12.0920,-2.046
12.1020,-3.270
12.1120,2.929
12.1220,-4.455
12.1320,0.496
12.1420,-0.868
12.1520,1.917
12.1620,2.169
12.1720,3.629
12.1820,6.237
12.1920,1.112
12.2020,2.174
12.2120,-1.112
12.2220,1.043
12.2320,1.203
12.2420,-2.727
12.2520,-2.177
12.2620,0.658
12.2720,-1.330
12.2820,4.631
12.2920,-3.805
12.3021,1.942
12.3121,2.675
12.3221,-0.118
12.3321,0.719
12.3421,-2.222
12.3521,2.031
12.3621,-7.949
12.3721,2.181
12.3821,-2.574
12.3921,-2.743
12.4021,1.495
12.4121,6.020
12.4221,-4.221
12.4321,-0.751
12.4421,-0.613
12.4521,0.925
12.4621,2.816
12.4721,-1.565
12.4821,-0.679
12.4921,2.336
12.5021,-3.359
12.5121,1.386
12.5221,-3.597
12.5321,-1.380
12.5421,0.000
12.5521,-0.227
12.5621,-0.419
12.5721,-5.282
12.5821,3.284
12.5921,-1.006
12.6021,3.306
12.6121,0.166
12.6221,0.302
12.6321,-3.164
12.6421,-2.707
12.6521,2.445
12.6621,-2.417
12.6721,0.646
12.6821,3.440
12.6921,-1.234
12.7021,-2.480
12.7121,0.400
12.7221,1.877
12.7321,2.112
12.7421,-3.184
12.7521,-0.038
12.7621,0.051
12.7721,-0.296
12.7821,2.650
12.7921,0.406
12.8021,2.702
12.8121,1.934
12.8221,0.177
12.8321,1.521
12.8421,-6.338
12.8521,-3.515
12.8621,-0.123
12.8721,-0.958
12.8821,2.482
12.8921,0.008
12.9022,-0.627
12.9122,-2.504
12.9222,0.717
12.9322,-0.355
12.9422,-1.546
12.9522,-0.704
12.9622,-0.206
12.9722,-0.221
12.9822,-1.261
12.9922,0.340
13.0022,-0.384
13.0122,0.429
13.0222,-2.393
13.0322,1.134
13.0422,1.632
13.0522,0.680
13.0622,1.007
13.0722,0.149
13.0822,3.522
13.0922,1.533
13.1022,0.550
13.1122,-2.048
13.1222,-0.993
13.1322,0.207
13.1422,-1.565
13.1522,3.192
13.1622,0.640
13.1722,2.641
13.1822,4.543
13.1922,-4.791
13.2022,3.311
13.2122,1.931
13.2222,4.684
13.2322,-0.663
13.2422,-1.350
13.2522,1.517
13.2622,-0.850
13.2722,-2.101
13.2822,2.226
13.2922,0.563
13.3022,-1.398
13.3122,-2.142
13.3222,0.994
13.3322,-3.127
13.3422,-2.980
13.3522,7.803
13.3622,1.833
13.3722,-0.778
13.3822,-0.029
13.3922,-3.055
13.4022,1.768
13.4122,1.983
13.4222,2.173
13.4322,5.797
13.4422,-4.963
13.4522,3.730
13.4622,-1.014
13.4722,2.634
13.4822,-2.596
13.4922,2.472
13.5023,1.884
13.5123,-2.138
13.5223,4.420
13.5323,-0.828
13.5423,-3.562
13.5523,-1.294
13.5623,-5.231
13.5723,2.889
13.5823,-3.932
13.5923,1.113
13.6023,1.565
13.6123,-4.863
13.6223,-1.941
13.6323,2.653
13.6423,-3.542
13.6523,-0.037
13.6623,8.134
13.6723,-4.782
13.6823,-1.514
13.6923,-3.000
13.7023,-1.877
13.7123,-3.807
13.7223,-4.762
13.7323,-0.011
13.7423,-0.459
13.7523,-1.056
13.7623,-0.373
13.7723,-0.653
13.7823,-0.283
13.7923,0.771
13.8023,-0.092
13.8123,1.887
13.8223,4.312
13.8323,0.610
13.8423,2.747
13.8523,-2.881
13.8623,-1.329
13.8723,1.609
13.8823,2.470
13.8923,3.369
13.9023,-3.920
13.9123,-0.892
13.9223,1.124
13.9323,-5.626
13.9423,-1.939
13.9523,2.745
13.9623,4.137
13.9723,-1.777
13.9823,-0.305
13.9923,0.295
14.0023,-5.660
14.0123,-4.381
14.0223,-1.152
14.0323,-0.337
14.0423,-2.860
14.0523,0.237
14.0623,1.588
14.0723,0.028
14.0823,4.162
14.0923,0.666
14.1024,0.180
14.1124,0.814
14.1224,-2.528
14.1324,1.924
14.1424,0.391
14.1524,1.094
14.1624,-1.117
14.1724,0.093
14.1824,-3.448
14.1924,-0.877
14.2024,0.057
14.2124,-0.296
14.2224,-1.124
14.2324,-3.303
14.2424,-4.780
14.2524,-4.262
14.2624,-0.011
14.2724,1.627
14.2824,1.163
14.2924,-0.500
14.3024,-2.812
14.3124,-2.223
14.3224,-0.003
14.3324,-1.057
14.3424,0.387
14.3524,-0.704
14.3624,-2.695
14.3724,-1.730
14.3824,-0.205
14.3924,0.409
14.4024,-1.712
14.4124,-0.448
14.4224,4.062
14.4324,-1.803
14.4424,4.184
14.4524,-0.292
14.4624,2.589
14.4724,-1.880
14.4824,-3.358
14.4924,-2.438
14.5024,0.879
14.5124,-1.288
14.5224,6.844
14.5324,-1.626
14.5424,2.770
14.5524,-0.964
14.5624,0.281
14.5724,2.219
14.5824,3.102
14.5924,0.131
14.6024,-1.744
14.6124,-5.082
14.6224,2.166
14.6324,0.202
14.6424,0.536
14.6524,-2.497
14.6624,-3.819
14.6724,-2.983
14.6824,0.081
14.6924,-1.643
14.7025,0.705
14.7125,3.409
14.7225,-5.102
