time,amplitude
1.8403,1.019
1.8503,-0.382
1.8603,0.415
1.8703,2.261
1.8803,4.807
1.8903,-1.473
1.9003,3.542
1.9103,-0.677
1.9203,-1.818
1.9303,-0.318
1.9403,1.487
1.9503,-0.758
1.9603,-1.538
1.9703,-1.406
1.9803,-0.625
1.9903,0.383
2.0003,0.399
2.0103,1.553
2.0203,-0.907
2.0303,-1.412
2.0403,-0.648
2.0503,-2.280
2.0603,1.323
2.0703,0.670
2.0803,-0.606
2.0903,-0.636
2.1004,-2.172
2.1104,0.657
2.1204,1.150
2.1304,0.295
2.1404,0.393
2.1504,0.111
2.1604,-0.967
2.1704,0.697
2.1804,-1.193
2.1904,-0.598
2.2004,-3.497
2.2104,-1.709
2.2204,-1.130
2.2304,0.163
2.2404,1.266
2.2504,1.344
2.2604,2.605
2.2704,0.873
2.2804,0.480
2.2904,2.856
2.3004,0.818
2.3104,2.978
2.3204,0.824
2.3304,-1.055
2.3404,1.569
2.3504,1.233
2.3604,-0.525
2.3704,0.678
2.3804,3.669
2.3904,-0.297
2.4004,1.308
2.4104,0.745
2.4204,2.687
2.4304,-2.243
2.4404,-0.536
2.4504,-0.249
2.4604,-1.877
2.4704,0.223
2.4804,0.227
2.4904,0.296
2.5004,0.367
2.5104,0.319
2.5204,0.573
2.5304,-0.478
2.5404,0.484
2.5504,2.876
2.5604,0.216
2.5704,-1.151
2.5804,-0.855
2.5904,-0.276
2.6004,1.101
2.6104,-0.336
2.6204,1.519
2.6304,0.612
2.6404,-0.434
2.6504,1.791
2.6604,-0.010
2.6704,1.669
2.6804,0.857
2.6904,0.265
2.7005,0.117
2.7105,1.350
2.7205,2.886
2.7305,0.380
2.7405,1.539
2.7505,-0.675
2.7605,-2.591
2.7705,-1.905
2.7805,-0.570
2.7905,-0.036
2.8005,-1.590
2.8105,-1.031
2.8205,1.445
2.8305,0.299
2.8405,-1.794
2.8505,-0.815
2.8605,-1.005
2.8705,-0.186
2.8805,-0.952
2.8905,0.906
2.9005,2.686
2.9105,1.249
2.9205,1.305
2.9305,0.022
2.9405,0.228
2.9505,-1.017
2.9605,2.598
2.9705,0.891
2.9805,-1.190
2.9905,-0.017
3.0005,0.502
3.0105,-0.800
3.0205,2.376
3.0305,0.870
3.0405,-0.669
3.0505,0.526
3.0605,1.736
3.0705,0.170
3.0805,2.141
3.0905,0.350
3.1005,-0.190
3.1105,-0.664
3.1205,-0.094
3.1305,-3.294
3.1405,0.236
3.1505,-0.937
3.1605,1.124
3.1705,-1.080
3.1805,0.764
3.1905,-0.011
3.2005,-1.843
3.2105,0.058
3.2205,-0.603
3.2305,0.272
3.2405,0.967
3.2505,1.772
3.2605,-0.331
3.2705,3.922
3.2805,0.967
3.2905,0.530
3.3006,0.627
3.3106,-1.430
3.3206,-1.001
3.3306,-2.040
3.3406,2.834
3.3506,-1.046
3.3606,0.287
3.3706,-1.287
3.3806,-0.265
3.3906,-1.047
3.4006,0.805
3.4106,-0.413
3.4206,-0.002
3.4306,-1.123
3.4406,0.628
3.4506,1.645
3.4606,0.623
3.4706,-1.110
3.4806,1.298
3.4906,-1.857
3.5006,0.164
3.5106,0.299
3.5206,-0.855
3.5306,3.000
3.5406,1.267
3.5506,-1.262
3.5606,-1.735
3.5706,1.407
3.5806,0.677
3.5906,1.125
3.6006,0.958
3.6106,0.255
3.6206,1.062
3.6306,-4.554
3.6406,0.870
3.6506,-1.935
3.6606,-3.067
3.6706,1.554
3.6806,0.767
3.6906,0.014
3.7006,1.478
3.7106,1.886
3.7206,4.015
3.7306,1.472
3.7406,1.370
3.7506,2.715
3.7606,1.578
3.7706,-0.301
3.7806,-1.818
3.7906,0.376
3.8006,-1.795
3.8106,-1.671
3.8206,1.432
3.8306,0.481
3.8406,-1.469
3.8506,-2.996
3.8606,-0.310
3.8706,-0.612
3.8806,0.147
3.8906,-0.512
3.9007,2.674
3.9107,-0.848
3.9207,0.001
3.9307,-1.144
3.9407,1.156
3.9507,-1.052
3.9607,-0.564
3.9707,0.236
3.9807,0.462
3.9907,-0.920
4.0007,1.073
4.0107,1.985
4.0207,-0.114
4.0307,-1.611
4.0407,0.176
4.0507,-1.199
4.0607,0.373
4.0707,4.395
4.0807,1.149
4.0907,-0.391
4.1007,0.268
4.1107,1.285
4.1207,-1.795
4.1307,3.833
4.1407,0.301
4.1507,2.045
4.1607,-0.028
4.1707,-0.456
4.1807,-0.384
4.1907,-1.955
4.2007,-1.192
4.2107,-0.657
4.2207,1.150
4.2307,1.401
4.2407,-2.503
4.2507,-0.356
4.2607,1.360
4.2707,-0.829
4.2807,0.016
4.2907,-0.722
4.3007,0.859
4.3107,-1.727
4.3207,1.355
4.3307,-0.127
4.3407,-0.098
4.3507,-0.766
4.3607,0.087
4.3707,1.348
4.3807,-1.032
4.3907,1.714
4.4007,-2.474
4.4107,0.598
4.4207,-0.833
4.4307,0.333
4.4407,-1.204
4.4507,1.235
4.4607,1.037
4.4707,0.669
4.4807,-0.032
4.4907,-0.878
4.5008,-0.682
4.5108,-0.353
4.5208,0.487
4.5308,2.025
4.5408,-0.871
4.5508,-1.654
4.5608,2.754
4.5708,1.118
4.5808,-0.479
4.5908,-1.485
4.6008,0.628
4.6108,-1.243
4.6208,1.169
4.6308,1.339
4.6408,-1.408
4.6508,0.073
4.6608,-1.767
4.6708,-0.206
4.6808,0.060
4.6908,1.193
4.7008,2.899
4.7108,1.671
4.7208,3.198
4.7308,1.432
4.7408,-1.198
4.7508,1.441
4.7608,-0.164
4.7708,-0.786
4.7808,1.186
4.7908,-2.616
4.8008,-0.888
4.8108,-1.357
4.8208,0.841
4.8308,0.479
4.8408,0.541
4.8508,-0.290
4.8608,1.035
4.8708,1.861
4.8808,-1.546
4.8908,-0.017
4.9008,-3.847
4.9108,1.031
4.9208,-0.720
4.9308,-0.092
4.9408,-1.443
4.9508,-0.783
4.9608,0.018
4.9708,0.492
4.9808,-1.192
4.9908,0.672
5.0008,1.224
5.0108,0.745
5.0208,2.738
5.0308,9.832
5.0408,8.838
5.0508,12.458
5.0608,13.799
5.0708,14.974
5.0808,17.141
5.0908,12.706
5.1009,11.764
5.1109,12.854
5.1209,10.891
5.1309,8.712
5.1409,5.305
5.1509,3.853
5.1609,1.449
5.1709,0.046
5.1809,-3.160
5.1909,-5.342
5.2009,-7.433
5.2109,-9.257
5.2209,-12.751
5.2309,-12.970
5.2409,-11.731
5.2509,-11.380
5.2609,-13.214
5.2709,-12.145
5.2809,-9.822
5.2909,-6.244
5.3009,-8.928
5.3109,-5.103
5.3209,-0.276
5.3309,-2.183
5.3409,1.289
5.3509,2.231
5.3609,6.397
5.3709,6.632
5.3809,11.473
5.3909,10.108
5.4009,7.085
5.4109,13.093
5.4209,10.094
5.4309,12.541
5.4409,9.700
5.4509,10.803
5.4609,8.772
5.4709,6.395
5.4809,2.450
5.4909,2.634
5.5009,-0.427
5.5109,1.236
5.5209,-2.006
5.5309,-5.901
5.5409,-4.773
5.5509,-6.303
5.5609,-10.209
5.5709,-11.688
5.5809,-8.853
5.5909,-7.093
5.6009,-7.369
5.6109,-8.486
5.6209,-6.542
5.6309,-6.356
5.6409,-2.111
5.6509,-4.171
5.6609,-3.156
5.6709,-0.589
5.6809,0.670
5.6909,3.239
5.7010,6.862
5.7110,6.287
5.7210,7.655
5.7310,8.575
5.7410,6.697
5.7510,6.061
5.7610,6.774
5.7710,9.007
5.7810,6.005
5.7910,3.866
5.8010,2.068
5.8110,1.872
5.8210,0.767
5.8310,0.954
5.8410,-1.109
5.8510,-2.588
5.8610,-5.447
5.8710,-5.481
5.8810,-5.208
5.8910,-5.790
5.9010,-6.260
5.9110,-8.043
5.9210,-8.925
5.9310,-9.586
5.9410,-6.936
5.9510,-6.846
5.9610,-5.543
5.9710,-3.519
5.9810,-2.557
5.9910,-3.592
6.0010,0.400
6.0110,1.395
6.0210,4.371
6.0310,3.177
6.0410,5.133
6.0510,7.082
6.0610,5.583
6.0710,5.460
6.0810,7.081
6.0910,7.281
6.1010,5.159
6.1110,5.744
6.1210,4.357
6.1310,4.770
6.1410,3.649
6.1510,-1.653
6.1610,5.432
6.1710,-2.802
6.1810,-1.318
6.1910,-2.324
6.2010,-3.773
6.2110,-3.055
6.2210,-6.552
6.2310,-3.798
6.2410,-6.622
6.2510,-7.015
6.2610,-5.295
6.2710,-3.964
6.2810,-3.551
6.2910,-4.199
6.3011,-4.575
6.3111,-3.485
6.3211,-2.389
6.3311,-1.534
6.3411,0.183
6.3511,1.380
6.3611,2.455
6.3711,3.308
6.3811,2.930
6.3911,3.009
6.4011,3.117
6.4111,2.026
6.4211,6.322
6.4311,2.411
6.4411,4.982
6.4511,2.191
6.4611,3.828
6.4711,0.754
6.4811,1.194
6.4911,2.115
6.5011,0.972
6.5111,-2.553
6.5211,-4.127
6.5311,-0.966
6.5411,-5.187
6.5511,-4.557
6.5611,-5.539
6.5711,-3.789
6.5811,-3.849
6.5911,-5.645
6.6011,-3.734
6.6111,-2.544
6.6211,-5.669
6.6311,-1.631
6.6411,-1.817
6.6511,-0.253
6.6611,0.809
6.6711,0.141
6.6811,-1.245
6.6911,0.937
6.7011,4.753
6.7111,1.421
6.7211,2.731
6.7311,3.429
6.7411,2.558
6.7511,4.612
6.7611,4.075
6.7711,2.674
6.7811,0.732
6.7911,7.486
6.8011,1.384
6.8111,1.229
6.8211,2.485
6.8311,-0.988
6.8411,-0.736
6.8511,1.862
6.8611,-1.278
6.8711,-3.462
6.8811,-5.205
6.8911,-4.166
6.9012,-3.841
6.9112,-2.030
6.9212,-1.619
6.9312,-2.569
6.9412,-1.997
6.9512,-5.354
6.9612,-2.882
6.9712,-1.123
6.9812,1.255
6.9912,-0.455
7.0012,1.235
7.0112,1.041
7.0212,1.377
7.0312,2.760
7.0412,3.087
7.0512,1.133
7.0612,3.567
7.0712,1.271
7.0812,3.511
7.0912,2.398
7.1012,3.815
7.1112,2.600
7.1212,2.658
7.1312,1.205
7.1412,-0.354
7.1512,-0.063
7.1612,-1.724
7.1712,-3.068
7.1812,0.165
7.1912,0.739
7.2012,0.186
7.2112,-0.867
7.2212,-1.578
7.2312,-1.642
7.2412,-2.461
7.2512,-5.479
7.2612,-0.611
7.2712,-0.522
7.2812,-3.586
7.2912,-4.941
7.3012,-0.789
7.3112,3.029
7.3212,0.831
7.3312,1.561
7.3412,-1.103
7.3512,3.706
7.3612,2.327
7.3712,4.125
7.3812,0.759
7.3912,1.716
7.4012,1.198
7.4112,1.379
7.4212,2.190
7.4312,0.696
7.4412,3.342
7.4512,2.482
7.4612,-0.307
7.4712,2.892
7.4812,1.385
7.4912,-2.364
7.5013,-1.876
7.5113,-2.051
7.5213,-3.156
7.5313,-0.488
7.5413,-1.188
7.5513,1.481
7.5613,2.181
7.5713,-2.143
7.5813,-1.727
7.5913,-0.863
7.6013,0.396
7.6113,-0.735
7.6213,-1.706
7.6313,0.518
7.6413,0.173
7.6513,-1.668
7.6613,-0.660
7.6713,0.787
7.6813,-0.005
7.6913,1.580
7.7013,-3.219
7.7113,-1.069
7.7213,1.434
7.7313,-0.818
7.7413,1.850
7.7513,1.314
7.7613,1.751
7.7713,3.774
7.7813,2.523
7.7913,0.791
7.8013,-2.473
7.8113,2.474
7.8213,1.388
7.8313,3.136
7.8413,-1.125
7.8513,-0.551
7.8613,-1.407
7.8713,-1.593
7.8813,-3.197
7.8913,-5.594
7.9013,-2.035
7.9113,-0.307
7.9213,0.209
7.9313,0.022
7.9413,-0.672
7.9513,0.046
7.9613,-3.158
7.9713,-0.492
7.9813,-0.581
7.9913,0.639
8.0013,3.125
8.0113,-0.419
8.0213,-0.596
8.0313,0.624
8.0413,2.618
8.0513,0.947
8.0613,2.396
8.0713,1.063
8.0813,0.692
8.0913,2.841
8.1014,1.114
8.1114,-2.419
8.1214,2.571
8.1314,1.315
8.1414,1.916
8.1514,0.117
8.1614,0.990
8.1714,-1.167
8.1814,0.318
8.1914,2.061
8.2014,-0.579
8.2114,-4.357
8.2214,-3.454
8.2314,-0.076
8.2414,-1.679
8.2514,-0.010
8.2614,-1.097
8.2714,-0.332
8.2814,-0.489
8.2914,-2.882
8.3014,-1.598
8.3114,-2.437
8.3214,0.330
8.3314,-0.070
8.3414,-1.389
8.3514,-0.833
8.3614,-1.849
8.3714,1.182
8.3814,2.811
8.3914,2.060
8.4014,0.569
8.4114,2.821
8.4214,0.358
8.4314,1.471
8.4414,0.737
8.4514,1.823
8.4614,0.519
8.4714,2.070
8.4814,0.940
8.4914,0.318
8.5014,2.147
8.5114,-1.978
8.5214,0.225
8.5314,0.778
8.5414,0.450
8.5514,-0.699
8.5614,-2.260
8.5714,-0.096
8.5814,0.439
8.5914,0.609
8.6014,-0.754
8.6114,1.036
8.6214,0.679
8.6314,0.516
8.6414,-4.060
8.6514,1.497
8.6614,1.248
8.6714,-1.566
8.6814,-1.176
8.6914,1.093
8.7015,2.955
8.7115,0.489
8.7215,0.124
8.7315,-0.784
8.7415,-0.773
8.7515,3.603
8.7615,4.174
8.7715,0.046
8.7815,0.425
8.7915,-0.800
8.8015,0.862
8.8115,0.394
8.8215,1.096
8.8315,-0.423
8.8415,-1.558
8.8515,2.203
8.8615,1.517
8.8715,1.404
8.8815,0.689
8.8915,3.161
8.9015,0.087
8.9115,-3.494
8.9215,-0.195
8.9315,-2.703
8.9415,-0.780
8.9515,-1.411
8.9615,-1.978
8.9715,0.882
8.9815,-0.850
8.9915,2.839
9.0015,1.710
9.0115,1.530
9.0215,1.005
9.0315,-2.051
9.0415,-0.168
9.0515,-0.900
9.0615,1.242
9.0715,-1.851
9.0815,1.869
9.0915,2.902
9.1015,-3.401
9.1115,0.260
9.1215,-0.478
9.1315,1.542
9.1415,-0.917
9.1515,0.509
9.1615,0.729
9.1715,-0.042
9.1815,-1.814
9.1915,-2.208
9.2015,1.435
9.2115,2.703
9.2215,0.831
9.2315,-2.674
9.2415,0.918
9.2515,-1.396
9.2615,2.018
9.2715,-0.471
9.2815,2.073
9.2915,-0.539
9.3016,-0.688
9.3116,-0.647
9.3216,2.036
9.3316,0.231
9.3416,-1.021
9.3516,-0.551
9.3616,1.573
9.3716,0.185
9.3816,1.398
9.3916,-3.330
9.4016,1.283
9.4116,3.957
9.4216,0.123
9.4316,0.650
9.4416,-0.029
9.4516,-0.918
9.4616,-0.539
9.4716,1.781
9.4816,1.652
9.4916,1.188
9.5016,-0.975
9.5116,-0.154
9.5216,-0.807
9.5316,1.873
9.5416,0.742
9.5516,1.844
9.5616,-4.209
9.5716,3.029
9.5816,-1.816
9.5916,-0.558
9.6016,-2.030
9.6116,-1.898
9.6216,-0.381
9.6316,0.149
9.6416,1.089
9.6516,1.118
9.6616,0.556
9.6716,-0.865
9.6816,3.348
9.6916,-0.320
9.7016,1.020
9.7116,-0.910
9.7216,2.022
9.7316,2.438
9.7416,-0.417
9.7516,0.801
9.7616,1.445
9.7716,2.655
9.7816,1.980
9.7916,-3.841
9.8016,-2.088
9.8116,-0.181
9.8216,1.558
9.8316,4.315
9.8416,-2.392
9.8516,0.094
9.8616,-1.358
9.8716,1.758
9.8816,-0.762
9.8916,-0.173
9.9017,-0.766
9.9117,-1.432
9.9217,-0.573
9.9317,-0.167
9.9417,0.811
9.9517,-0.950
9.9617,-0.515
9.9717,1.080
9.9817,-1.076
9.9917,-0.705
10.0017,0.635
10.0117,0.701
10.0217,-2.957
10.0317,-1.609
10.0417,-1.301
10.0517,1.093
10.0617,0.945
10.0717,-0.382
10.0817,0.582
10.0917,-1.116
10.1017,-1.284
10.1117,-0.660
10.1217,0.788
10.1317,1.340
10.1417,0.268
10.1517,0.410
10.1617,-1.295
10.1717,-1.369
10.1817,1.583
10.1917,0.665
10.2017,0.003
10.2117,2.634
10.2217,-0.303
10.2317,-1.470
10.2417,-0.332
10.2517,-0.069
10.2617,-1.924
10.2717,-1.068
10.2817,-0.978
10.2917,0.230
10.3017,1.436
10.3117,0.129
10.3217,-2.377
10.3317,-1.222
10.3417,0.667
10.3517,0.499
10.3617,1.604
10.3717,1.825
10.3817,-1.707
10.3917,0.408
10.4017,1.871
10.4117,-0.459
10.4217,1.991
10.4317,2.109
10.4417,0.389
10.4517,0.938
10.4617,4.241
10.4717,-0.809
10.4817,-1.229
10.4917,0.210
10.5018,-0.590
10.5118,1.867
10.5218,-1.072
10.5318,0.449
10.5418,0.334
10.5518,0.951
10.5618,1.731
10.5718,-0.103
10.5818,-1.166
10.5918,0.638
10.6018,-1.739
10.6118,0.596
10.6218,4.470
10.6318,-0.403
10.6418,0.151
10.6518,0.177
10.6618,0.917
10.6718,1.140
10.6818,1.457
10.6918,-1.462
10.7018,-0.880
10.7118,-0.846
10.7218,0.090
10.7318,-0.453
10.7418,1.153
10.7518,-3.511
10.7618,0.308
10.7718,3.829
10.7818,-1.277
10.7918,3.202
10.8018,4.372
10.8118,1.102
10.8218,0.403
10.8318,-0.841
10.8418,2.870
10.8518,-0.081
10.8618,-0.025
10.8718,-0.696
10.8818,3.401
10.8918,0.862
10.9018,-3.080
10.9118,-0.264
10.9218,-1.126
10.9318,-1.716
10.9418,-0.984
10.9518,-0.227
10.9618,-1.316
10.9718,-0.988
10.9818,-2.003
10.9918,-2.800
11.0018,-0.057
11.0118,0.193
11.0218,-0.001
11.0318,1.801
11.0418,1.364
11.0518,0.210
11.0618,1.062
11.0718,-0.253
11.0818,0.980
11.0918,2.128
11.1019,1.419
11.1119,0.960
11.1219,-3.003
11.1319,-0.032
11.1419,-0.796
11.1519,1.378
11.1619,-0.259
11.1719,-0.905
11.1819,1.903
11.1919,-0.663
11.2019,-1.240
11.2119,4.131
11.2219,0.484
11.2319,3.227
11.2419,0.377
11.2519,-1.274
11.2619,0.105
11.2719,-1.002
11.2819,1.432
11.2919,2.118
11.3019,-0.394
11.3119,0.774
11.3219,-1.378
11.3319,0.130
11.3419,1.295
11.3519,-0.787
11.3619,-0.344
11.3719,0.539
11.3819,-0.249
11.3919,0.307
11.4019,0.622
11.4119,-0.397
11.4219,-0.618
11.4319,-1.022
11.4419,2.224
11.4519,-0.692
11.4619,-1.131
11.4719,-0.799
11.4819,0.283
11.4919,-1.833
11.5019,0.109
11.5119,2.833
11.5219,0.262
11.5319,0.775
11.5419,0.873
11.5519,-0.237
11.5619,0.325
11.5719,-0.490
11.5819,3.421
11.5919,-0.619
11.6019,1.191
11.6119,0.502
11.6219,0.536
11.6319,0.272
11.6419,-0.121
11.6519,2.046
11.6619,0.780
11.6719,-0.249
11.6819,0.836
11.6919,-0.750
11.7020,-2.733
11.7120,0.047
11.7220,3.270
11.7320,0.456
11.7420,-3.263
11.7520,0.253
11.7620,-3.628
11.7720,-0.841
11.7820,0.273
11.7920,2.373
11.8020,-1.154
11.8120,-1.237
11.8220,-0.557
11.8320,1.431
11.8420,-3.106
11.8520,-0.853
11.8620,-2.554
11.8720,1.029
11.8820,-0.841
11.8920,-2.384
11.9020,-0.609
11.9120,-1.358
11.9220,-0.741
11.9320,-2.973
11.9420,-0.641
11.9520,2.396
11.9620,-1.001
11.9720,-0.085
11.9820,-0.277
11.9920,0.409
12.0020,-0.905
12.0120,-1.321
12.0220,0.062
12.0320,-0.135
12.0420,-3.075
12.0520,0.486
12.0620,1.098
12.0720,1.619
12.0820,-0.610
12.0920,-0.404
12.1020,0.455
12.1120,-1.408
12.1220,0.514
12.1320,-2.161
12.1420,2.145
12.1520,1.519
12.1620,-0.655
12.1720,-0.170
12.1820,0.581
12.1920,1.650
12.2020,-0.663
12.2120,-1.651
12.2220,-0.080
12.2320,0.649
12.2420,0.181
12.2520,0.292
12.2620,-2.130
12.2720,2.031
12.2820,-0.154
12.2920,0.873
12.3021,0.444
12.3121,-0.849
12.3221,-0.826
12.3321,-2.891
12.3421,-1.868
12.3521,-1.761
12.3621,1.296
12.3721,-2.999
12.3821,0.583
12.3921,-0.130
12.4021,-1.398
12.4121,0.966
12.4221,-1.718
12.4321,-0.796
12.4421,-0.809
12.4521,0.069
12.4621,1.862
12.4721,1.163
12.4821,2.588
12.4921,-0.768
12.5021,-0.560
12.5121,-0.982
12.5221,-0.422
12.5321,1.296
12.5421,0.010
12.5521,-2.516
12.5621,0.211
12.5721,-2.013
12.5821,2.291
12.5921,-0.167
12.6021,-1.821
12.6121,-0.495
12.6221,1.802
12.6321,1.640
12.6421,-0.190
12.6521,0.673
12.6621,-0.657
12.6721,-0.224
12.6821,0.902
12.6921,-0.357
12.7021,0.776
12.7121,-0.434
12.7221,-1.423
12.7321,-2.161
12.7421,0.502
12.7521,-0.109
12.7621,-1.844
12.7721,1.146
12.7821,0.880
12.7921,-0.851
12.8021,-0.214
12.8121,-1.958
12.8221,-0.348
12.8321,1.404
12.8421,2.382
12.8521,0.636
12.8621,2.153
12.8721,0.128
12.8821,-1.412
12.8921,0.633
12.9022,-0.633
12.9122,4.262
12.9222,1.331
12.9322,-1.612
12.9422,1.330
12.9522,1.156
12.9622,-1.276
12.9722,-0.732
12.9822,-0.719
12.9922,1.326
13.0022,1.238
13.0122,-1.850
13.0222,0.162
13.0322,-0.924
13.0422,0.181
13.0522,0.205
13.0622,-2.468
13.0722,-1.711
13.0822,-0.467
13.0922,-1.183
13.1022,-0.140
13.1122,1.872
13.1222,-2.783
13.1322,-0.183
13.1422,-0.466
13.1522,0.183
13.1622,-0.233
13.1722,0.777
13.1822,-0.287
13.1922,0.758
13.2022,-2.052
13.2122,-0.276
13.2222,0.342
13.2322,-2.130
13.2422,-0.217
13.2522,-1.197
13.2622,-0.347
13.2722,-2.060
13.2822,1.802
13.2922,-2.888
13.3022,-1.816
13.3122,2.059
13.3222,-1.261
13.3322,-3.438
13.3422,1.208
13.3522,2.927
13.3622,0.029
13.3722,-1.305
13.3822,-2.115
13.3922,-1.791
13.4022,2.805
13.4122,1.664
13.4222,3.153
13.4322,0.976
13.4422,-1.106
13.4522,-0.982
13.4622,0.018
13.4722,-1.751
13.4822,2.636
13.4922,-1.217
13.5023,0.928
13.5123,0.704
13.5223,-2.275
13.5323,0.152
13.5423,-2.722
13.5523,1.257
13.5623,0.402
13.5723,-0.764
13.5823,-1.631
13.5923,1.478
13.6023,0.426
13.6123,0.052
13.6223,0.263
13.6323,-0.186
13.6423,0.642
13.6523,-2.417
13.6623,0.350
13.6723,1.364
13.6823,-0.221
13.6923,-1.981
13.7023,3.961
13.7123,0.719
13.7223,-2.220
13.7323,0.977
13.7423,1.709
13.7523,-1.261
13.7623,0.172
13.7723,-1.243
13.7823,-0.084
13.7923,-1.337
13.8023,1.849
13.8123,-0.227
13.8223,0.041
13.8323,-1.334
13.8423,-1.721
13.8523,-0.243
13.8623,2.038
13.8723,-2.117
13.8823,1.321
13.8923,-0.460
13.9023,0.788
13.9123,-1.165
13.9223,-0.283
13.9323,-0.022
13.9423,-0.325
13.9523,0.392
13.9623,1.172
13.9723,-0.596
13.9823,-0.948
13.9923,0.217
14.0023,-0.732
14.0123,-0.982
14.0223,0.205
14.0323,0.496
14.0423,-1.128
14.0523,-1.736
14.0623,1.160
14.0723,4.456
14.0823,0.825
14.0923,0.265
14.1024,-1.189
14.1124,-1.657
14.1224,-0.683
14.1324,-1.110
14.1424,1.157
14.1524,-0.904
14.1624,0.916
14.1724,2.023
14.1824,-2.499
14.1924,0.602
14.2024,-0.991
14.2124,0.587
14.2224,0.674
14.2324,-0.391
14.2424,0.048
14.2524,1.798
14.2624,-1.251
14.2724,-1.268
14.2824,1.252
14.2924,1.756
14.3024,-1.924
14.3124,-0.038
14.3224,-0.043
14.3324,2.587
14.3424,0.626
14.3524,1.811
14.3624,-1.147
14.3724,1.272
14.3824,-1.827
14.3924,-0.338
14.4024,-2.283
14.4124,-0.837
14.4224,-0.430
14.4324,3.506
14.4424,1.213
14.4524,-0.296
14.4624,2.147
14.4724,-0.133
14.4824,0.532
14.4924,0.131
14.5024,0.462
14.5124,-2.973
14.5224,0.923
14.5324,-0.467
14.5424,0.057
14.5524,-1.026
14.5624,2.926
14.5724,-0.471
14.5824,0.378
14.5924,-1.735
14.6024,-1.393
14.6124,1.773
14.6224,-1.110
14.6324,0.293
14.6424,-0.251
14.6524,-0.858
14.6624,0.565
14.6724,1.017
14.6824,-3.008
14.6924,1.789
14.7025,1.278
14.7125,-0.962
14.7225,-0.542
14.7325,-0.228
