time,amplitude
3.9807,-1.771
3.9907,1.125
4.0007,-2.388
4.0107,0.729
4.0207,1.158
4.0307,1.280
4.0407,1.481
4.0507,-0.288
4.0607,0.108
4.0707,-1.281
4.0807,0.890
4.0907,-0.102
4.1007,-0.736
4.1107,-0.347
4.1207,-0.385
4.1307,-3.181
4.1407,2.349
4.1507,1.113
4.1607,-1.107
4.1707,2.745
4.1807,2.175
4.1907,-0.747
4.2007,-1.138
4.2107,0.444
4.2207,1.768
4.2307,1.226
4.2407,-0.806
4.2507,0.496
4.2607,-0.278
4.2707,-0.028
4.2807,-0.381
4.2907,-0.879
4.3007,-0.077
4.3107,0.465
4.3207,-1.218
4.3307,0.340
4.3407,0.475
4.3507,2.013
4.3607,-1.131
4.3707,2.477
4.3807,-0.431
4.3907,1.379
4.4007,-0.978
4.4107,0.260
4.4207,-0.933
4.4307,0.753
4.4407,-0.458
4.4507,-0.939
4.4607,2.786
4.4707,-0.146
4.4807,1.692
4.4907,1.976
4.5008,0.169
4.5108,1.223
4.5208,-1.997
4.5308,-1.605
4.5408,-0.413
4.5508,-1.467
4.5608,0.927
4.5708,-0.221
4.5808,1.827
4.5908,-1.038
4.6008,-0.646
4.6108,-2.763
4.6208,-0.336
4.6308,1.335
4.6408,2.190
4.6508,-1.968
4.6608,-0.652
4.6708,1.700
4.6808,-0.665
4.6908,-1.595
4.7008,0.496
4.7108,-0.747
4.7208,-1.152
4.7308,-0.870
4.7408,0.569
4.7508,0.024
4.7608,-1.316
4.7708,-0.481
4.7808,-1.110
4.7908,-2.059
4.8008,3.234
4.8108,0.994
4.8208,-0.150
4.8308,0.394
4.8408,-1.241
4.8508,-0.431
4.8608,-0.768
4.8708,-0.979
4.8808,-0.758
4.8908,-1.726
4.9008,2.177
4.9108,0.296
4.9208,0.575
4.9308,1.314
4.9408,1.511
4.9508,0.304
4.9608,1.833
4.9708,0.522
4.9808,1.282
4.9908,1.375
5.0008,0.036
5.0108,3.593
5.0208,7.194
5.0308,9.327
5.0408,10.251
5.0508,12.327
5.0608,12.338
5.0708,14.375
5.0808,13.093
5.0908,13.268
5.1009,14.148
5.1109,11.663
5.1209,11.369
5.1309,7.314
5.1409,7.577
5.1509,4.080
5.1609,3.133
5.1709,-2.183
5.1809,-3.185
5.1909,-6.124
5.2009,-8.010
5.2109,-11.289
5.2209,-8.479
5.2309,-11.460
5.2409,-11.503
5.2509,-11.787
5.2609,-13.450
5.2709,-10.039
5.2809,-10.064
5.2909,-9.066
5.3009,-5.116
5.3109,-5.613
5.3209,-2.686
5.3309,-1.388
5.3409,0.935
5.3509,1.578
5.3609,7.335
5.3709,6.408
5.3809,5.372
5.3909,10.053
5.4009,11.886
5.4109,10.080
5.4209,8.971
5.4309,9.893
5.4409,10.954
5.4509,6.060
5.4609,7.899
5.4709,3.588
5.4809,2.998
5.4909,2.912
5.5009,0.094
5.5109,1.403
5.5209,-3.888
5.5309,-3.105
5.5409,-6.810
5.5509,-8.559
5.5609,-10.208
5.5709,-10.128
5.5809,-9.573
5.5909,-9.972
5.6009,-10.400
5.6109,-10.147
5.6209,-6.982
5.6309,-6.022
5.6409,-3.799
5.6509,-6.964
5.6609,-1.165
5.6709,0.474
5.6809,2.856
5.6909,5.924
5.7010,4.205
5.7110,8.045
5.7210,8.894
5.7310,7.792
5.7410,6.800
5.7510,10.679
5.7610,8.801
5.7710,7.143
5.7810,8.772
5.7910,6.544
5.8010,4.316
5.8110,0.430
5.8210,0.200
5.8310,0.551
5.8410,-0.912
5.8510,-1.882
5.8610,-5.043
5.8710,-3.485
5.8810,-2.493
5.8910,-3.981
5.9010,-7.573
5.9110,-8.290
5.9210,-8.796
5.9310,-5.627
5.9410,-6.175
5.9510,-4.482
5.9610,-4.364
5.9710,-4.018
5.9810,-3.730
5.9910,-0.671
6.0010,-0.203
6.0110,2.646
6.0210,1.263
6.0310,2.747
6.0410,3.979
6.0510,5.475
6.0610,3.952
6.0710,6.342
6.0810,7.256
6.0910,6.484
6.1010,6.788
6.1110,5.022
6.1210,6.202
6.1310,3.111
6.1410,3.259
6.1510,2.254
6.1610,2.147
6.1710,-0.116
6.1810,-0.151
6.1910,-1.496
6.2010,-2.132
6.2110,-5.296
6.2210,-5.962
6.2310,-6.079
6.2410,-6.048
6.2510,-5.106
6.2610,-3.916
6.2710,-5.526
6.2810,-7.686
6.2910,-2.888
6.3011,-1.419
6.3111,-1.041
6.3211,-2.345
6.3311,-1.208
6.3411,2.727
6.3511,2.985
6.3611,0.081
6.3711,4.917
6.3811,1.867
6.3911,1.828
6.4011,4.548
6.4111,7.274
6.4211,3.983
6.4311,6.873
6.4411,1.813
6.4511,3.609
6.4611,3.043
6.4711,2.348
6.4811,-0.921
6.4911,-2.722
6.5011,-1.021
6.5111,-1.570
6.5211,3.163
6.5311,-0.995
6.5411,-3.481
6.5511,-2.665
6.5611,-6.330
6.5711,-5.536
6.5811,-3.621
6.5911,-6.082
6.6011,-6.004
6.6111,-3.853
6.6211,-0.169
6.6311,-0.691
6.6411,-0.085
6.6511,0.031
6.6611,0.448
6.6711,0.279
6.6811,1.335
6.6911,2.643
6.7011,2.732
6.7111,2.235
6.7211,4.794
6.7311,6.171
6.7411,4.230
6.7511,3.288
6.7611,0.200
6.7711,1.347
6.7811,1.485
6.7911,1.375
6.8011,2.588
6.8111,-0.754
6.8211,1.257
6.8311,-1.717
6.8411,-0.557
6.8511,-1.842
6.8611,0.794
6.8711,-2.365
6.8811,0.094
6.8911,-3.165
6.9012,-2.576
6.9112,-3.746
6.9212,-3.068
6.9312,-1.626
6.9412,-2.117
6.9512,-2.972
6.9612,0.419
6.9712,-0.975
6.9812,-1.536
6.9912,1.260
7.0012,-1.719
7.0112,2.015
7.0212,4.054
7.0312,1.873
7.0412,2.219
7.0512,4.376
7.0612,4.176
7.0712,0.697
7.0812,4.188
7.0912,4.541
7.1012,0.584
7.1112,1.799
7.1212,2.568
7.1312,2.356
7.1412,3.100
7.1512,2.710
7.1612,-2.786
7.1712,-2.688
7.1812,0.497
7.1912,0.291
7.2012,-1.321
7.2112,-3.296
7.2212,-1.420
7.2312,-0.753
7.2412,-3.144
7.2512,-1.509
7.2612,-3.330
7.2712,-4.704
7.2812,-2.562
7.2912,-1.635
7.3012,-2.477
7.3112,1.198
7.3212,0.974
7.3312,-2.106
7.3412,0.756
7.3512,-0.076
7.3612,0.259
7.3712,0.635
7.3812,0.519
7.3912,1.248
7.4012,-0.277
7.4112,1.768
7.4212,4.063
7.4312,6.789
7.4412,-0.202
7.4512,2.055
7.4612,1.830
7.4712,2.191
7.4812,0.168
7.4912,2.775
7.5013,-0.724
7.5113,-0.222
7.5213,-1.867
7.5313,0.056
7.5413,0.446
7.5513,-2.723
7.5613,-1.721
7.5713,-2.501
7.5813,-3.327
7.5913,-2.002
7.6013,-1.751
7.6113,1.345
7.6213,-3.391
7.6313,-0.639
7.6413,-1.956
7.6513,-1.032
7.6613,-2.843
7.6713,1.031
7.6813,2.369
7.6913,-0.122
7.7013,0.400
7.7113,1.290
7.7213,-0.304
7.7313,1.389
7.7413,1.202
7.7513,-0.863
7.7613,0.771
7.7713,1.120
7.7813,1.500
7.7913,0.892
7.8013,1.229
7.8113,-0.342
7.8213,2.255
7.8313,-0.384
7.8413,-0.848
7.8513,-0.767
7.8613,-1.509
7.8713,-2.739
7.8813,-0.233
7.8913,-0.089
7.9013,-1.240
7.9113,-1.121
7.9213,-0.215
7.9313,-0.333
7.9413,-2.678
7.9513,-4.721
7.9613,0.460
7.9713,-1.232
7.9813,2.764
7.9913,-0.255
8.0013,0.991
8.0113,-1.695
8.0213,0.717
8.0313,0.916
8.0413,5.265
8.0513,1.250
8.0613,1.666
8.0713,0.998
8.0813,-1.280
8.0913,-1.022
8.1014,-0.410
8.1114,0.445
8.1214,0.793
8.1314,-1.595
8.1414,0.981
8.1514,0.668
8.1614,-2.019
8.1714,-0.660
8.1814,-0.039
8.1914,-3.027
8.2014,0.570
8.2114,-1.128
8.2214,-1.067
8.2314,-1.132
8.2414,0.877
8.2514,-1.587
8.2614,-3.466
8.2714,-2.366
8.2814,-1.313
8.2914,2.039
8.3014,-0.048
8.3114,-1.369
8.3214,1.775
8.3314,1.558
8.3414,-0.752
8.3514,1.775
8.3614,2.007
8.3714,3.979
8.3814,-1.606
8.3914,4.775
8.4014,4.094
8.4114,0.190
8.4214,0.802
8.4314,1.339
8.4414,0.370
8.4514,1.292
8.4614,-1.029
8.4714,0.478
8.4814,1.427
8.4914,0.730
8.5014,-0.227
8.5114,0.005
8.5214,-0.365
8.5314,0.935
8.5414,0.015
8.5514,-0.898
8.5614,-4.419
8.5714,0.420
8.5814,1.752
8.5914,-0.749
8.6014,-0.728
8.6114,-1.031
8.6214,-0.653
8.6314,0.202
8.6414,-0.179
8.6514,-0.943
8.6614,0.336
8.6714,-0.357
8.6814,-0.470
8.6914,0.999
8.7015,1.922
8.7115,0.524
8.7215,0.120
8.7315,0.993
8.7415,0.741
8.7515,-1.184
8.7615,-1.057
8.7715,-2.007
8.7815,-0.368
8.7915,-1.156
8.8015,1.837
8.8115,-1.694
8.8215,2.155
8.8315,0.654
8.8415,0.016
8.8515,-1.507
8.8615,1.013
8.8715,-3.628
8.8815,-0.112
8.8915,0.403
8.9015,0.115
8.9115,1.233
8.9215,1.621
8.9315,1.592
8.9415,-0.435
8.9515,0.326
8.9615,0.427
8.9715,-0.829
8.9815,2.664
8.9915,0.861
9.0015,-0.001
9.0115,1.247
9.0215,1.115
9.0315,-0.526
9.0415,-1.255
9.0515,1.341
9.0615,0.332
9.0715,-0.853
9.0815,1.171
9.0915,2.667
9.1015,-2.665
9.1115,2.339
9.1215,1.666
9.1315,3.421
9.1415,0.129
9.1515,-0.676
9.1615,-1.178
9.1715,0.600
9.1815,-0.180
9.1915,1.048
9.2015,1.128
9.2115,1.895
9.2215,0.389
9.2315,0.794
9.2415,1.601
9.2515,-0.215
9.2615,0.848
9.2715,0.075
9.2815,1.495
9.2915,-0.924
9.3016,1.125
9.3116,-0.941
9.3216,0.273
9.3316,1.696
9.3416,1.919
9.3516,-0.287
9.3616,0.828
9.3716,-1.377
9.3816,2.612
9.3916,0.346
9.4016,0.677
9.4116,-2.365
9.4216,2.100
9.4316,0.954
9.4416,1.838
9.4516,0.853
9.4616,1.517
9.4716,2.301
9.4816,1.931
9.4916,-2.371
9.5016,0.275
9.5116,-0.297
9.5216,-0.165
9.5316,1.036
9.5416,0.690
9.5516,-0.069
9.5616,0.605
9.5716,-1.080
9.5816,-1.005
9.5916,2.627
9.6016,1.603
9.6116,-0.106
9.6216,3.015
9.6316,-2.259
9.6416,-1.577
9.6516,-1.459
9.6616,-0.344
9.6716,-0.240
9.6816,-0.048
9.6916,1.927
9.7016,2.136
9.7116,1.758
9.7216,0.404
9.7316,-2.331
9.7416,1.674
9.7516,-0.218
9.7616,3.265
9.7716,2.701
9.7816,0.911
9.7916,1.501
9.8016,1.288
9.8116,1.049
9.8216,0.890
9.8316,0.018
9.8416,-3.513
9.8516,-1.261
9.8616,0.439
9.8716,0.235
9.8816,0.082
9.8916,-0.307
9.9017,-0.836
9.9117,-1.357
9.9217,1.387
9.9317,0.461
9.9417,-1.948
9.9517,1.575
9.9617,-0.495
9.9717,0.378
9.9817,-0.961
9.9917,-0.053
10.0017,1.325
10.0117,0.758
10.0217,0.123
10.0317,2.994
10.0417,0.216
10.0517,2.744
10.0617,-2.182
10.0717,0.702
10.0817,0.225
10.0917,-0.212
10.1017,1.153
10.1117,0.155
10.1217,0.469
10.1317,0.378
10.1417,0.099
10.1517,1.552
10.1617,-1.252
10.1717,-0.547
10.1817,-1.021
10.1917,-1.082
10.2017,-1.185
10.2117,-1.836
10.2217,-0.539
10.2317,1.883
10.2417,1.602
10.2517,2.432
10.2617,-0.339
10.2717,1.224
10.2817,-0.769
10.2917,-0.506
10.3017,0.143
10.3117,-1.385
10.3217,1.406
10.3317,0.243
10.3417,1.025
10.3517,-0.006
10.3617,0.536
10.3717,1.426
10.3817,-1.631
10.3917,-2.409
10.4017,0.541
10.4117,1.210
10.4217,0.977
10.4317,0.066
10.4417,0.563
10.4517,-0.104
10.4617,0.137
10.4717,-0.444
10.4817,-1.297
10.4917,1.301
10.5018,-0.877
10.5118,0.850
10.5218,-0.621
10.5318,2.001
10.5418,-2.667
10.5518,0.405
10.5618,1.494
10.5718,-4.137
10.5818,2.187
10.5918,-1.195
10.6018,-0.284
10.6118,-0.916
10.6218,-2.251
10.6318,0.645
10.6418,0.697
10.6518,0.758
10.6618,-3.340
10.6718,0.183
10.6818,-1.593
10.6918,0.935
10.7018,-2.671
10.7118,-1.078
10.7218,1.508
10.7318,2.600
10.7418,-1.740
10.7518,1.039
10.7618,-0.246
10.7718,-2.698
10.7818,1.216
10.7918,1.596
10.8018,0.638
10.8118,3.293
10.8218,0.586
10.8318,-1.415
10.8418,0.458
10.8518,3.076
10.8618,0.203
10.8718,-1.213
10.8818,1.217
10.8918,0.813
10.9018,2.056
10.9118,-1.079
10.9218,0.531
10.9318,2.175
10.9418,1.174
10.9518,0.643
10.9618,1.264
10.9718,2.967
10.9818,-2.524
10.9918,-0.933
11.0018,-2.569
11.0118,0.267
11.0218,0.948
11.0318,0.726
11.0418,1.312
11.0518,-0.489
11.0618,-0.129
11.0718,-0.038
11.0818,0.958
11.0918,-1.726
11.1019,2.519
11.1119,-0.584
11.1219,-2.105
11.1319,1.369
11.1419,-1.969
11.1519,-0.604
11.1619,1.586
11.1719,-0.893
11.1819,1.635
11.1919,0.975
11.2019,-0.208
11.2119,-2.040
11.2219,-0.580
11.2319,-0.970
11.2419,0.831
11.2519,-1.825
11.2619,0.270
11.2719,1.580
11.2819,0.530
11.2919,-0.729
11.3019,-0.878
11.3119,-0.971
11.3219,0.865
11.3319,2.207
11.3419,-0.781
11.3519,0.358
11.3619,0.478
11.3719,1.849
11.3819,-1.316
11.3919,1.066
11.4019,2.591
11.4119,0.158
11.4219,0.644
11.4319,1.243
11.4419,0.561
11.4519,-0.768
11.4619,0.145
11.4719,1.902
11.4819,-2.516
11.4919,-0.020
11.5019,2.663
11.5119,2.194
11.5219,0.145
11.5319,0.174
11.5419,1.096
11.5519,-0.326
11.5619,1.211
11.5719,-0.277
11.5819,-2.400
11.5919,-2.130
11.6019,-1.764
11.6119,-0.960
11.6219,2.583
11.6319,1.948
11.6419,-1.079
11.6519,0.208
11.6619,-0.768
11.6719,-2.878
11.6819,-0.329
11.6919,-0.371
11.7020,1.671
11.7120,0.378
11.7220,1.695
11.7320,-2.527
11.7420,-2.190
11.7520,0.464
11.7620,-3.525
11.7720,-0.682
11.7820,-0.100
11.7920,-1.396
11.8020,-1.797
11.8120,0.153
11.8220,2.476
11.8320,1.940
11.8420,-0.515
11.8520,0.046
11.8620,2.260
11.8720,-0.125
11.8820,-0.585
11.8920,0.069
11.9020,1.501
11.9120,-1.207
11.9220,-2.314
11.9320,-0.979
11.9420,0.288
11.9520,2.727
11.9620,-0.287
11.9720,2.292
11.9820,-1.122
11.9920,-1.213
12.0020,-0.458
12.0120,0.679
12.0220,-0.355
12.0320,2.384
12.0420,2.940
12.0520,-2.491
12.0620,-2.090
12.0720,1.105
12.0820,-1.618
12.0920,1.131
12.1020,0.132
12.1120,2.113
12.1220,0.024
12.1320,3.053
12.1420,0.294
12.1520,-0.101
12.1620,1.502
12.1720,0.932
12.1820,0.972
12.1920,1.459
12.2020,1.582
12.2120,-0.460
12.2220,1.335
12.2320,0.063
12.2420,-1.260
12.2520,-1.979
12.2620,-0.643
12.2720,-0.112
12.2820,0.852
12.2920,-2.017
12.3021,3.077
12.3121,0.832
12.3221,-2.260
12.3321,1.411
12.3421,-0.208
12.3521,-0.413
12.3621,-1.369
12.3721,3.381
12.3821,2.192
12.3921,-0.698
12.4021,-0.932
12.4121,0.537
12.4221,1.449
12.4321,-0.953
12.4421,-0.059
12.4521,0.619
12.4621,0.728
12.4721,0.412
12.4821,-1.079
12.4921,0.412
12.5021,-0.781
12.5121,1.005
12.5221,0.001
12.5321,-0.846
12.5421,-0.351
12.5521,1.682
12.5621,-1.043
12.5721,0.504
12.5821,0.351
12.5921,0.466
12.6021,0.422
12.6121,3.663
12.6221,-0.968
12.6321,-0.481
12.6421,-1.071
12.6521,-1.975
12.6621,0.347
12.6721,-0.800
12.6821,-0.068
12.6921,-1.547
12.7021,-1.308
12.7121,-2.092
12.7221,0.153
12.7321,0.647
12.7421,0.255
12.7521,0.837
12.7621,-0.741
12.7721,-0.175
12.7821,-0.361
12.7921,-3.812
12.8021,1.395
12.8121,-0.214
12.8221,-0.144
12.8321,1.320
12.8421,-1.302
12.8521,-0.432
12.8621,2.395
12.8721,-0.334
12.8821,1.824
12.8921,1.250
12.9022,-0.441
12.9122,1.799
12.9222,-1.220
12.9322,-0.292
12.9422,0.155
12.9522,1.825
12.9622,0.902
12.9722,1.408
12.9822,0.224
12.9922,0.830
13.0022,-1.629
13.0122,1.781
13.0222,1.278
13.0322,-3.313
13.0422,3.023
13.0522,-1.395
13.0622,0.189
13.0722,-1.444
13.0822,2.267
13.0922,2.676
13.1022,-1.275
13.1122,-0.765
13.1222,2.598
13.1322,1.933
13.1422,-0.263
13.1522,0.279
13.1622,0.591
13.1722,-1.808
13.1822,0.736
13.1922,-0.611
13.2022,2.634
13.2122,-3.031
13.2222,2.649
13.2322,1.371
13.2422,-0.151
13.2522,-0.799
13.2622,1.771
13.2722,-0.989
13.2822,0.371
13.2922,2.392
13.3022,0.044
13.3122,-0.457
13.3222,-3.428
13.3322,-0.763
13.3422,-2.235
13.3522,0.060
13.3622,-1.633
13.3722,-1.614
13.3822,-1.450
13.3922,1.173
13.4022,0.108
13.4122,-2.977
13.4222,1.668
13.4322,0.463
13.4422,-0.378
13.4522,-1.709
13.4622,-1.321
13.4722,0.300
13.4822,1.589
13.4922,-0.069
13.5023,0.264
13.5123,0.379
13.5223,1.807
13.5323,-0.310
13.5423,1.229
13.5523,-0.102
13.5623,0.477
13.5723,-1.109
13.5823,-0.019
13.5923,-0.933
13.6023,-1.287
13.6123,-0.331
13.6223,-1.841
13.6323,-1.069
13.6423,1.452
13.6523,1.449
13.6623,0.788
13.6723,1.395
13.6823,-0.876
13.6923,-3.610
13.7023,1.471
13.7123,1.710
13.7223,3.318
13.7323,-0.030
13.7423,-1.832
13.7523,-1.423
13.7623,0.302
13.7723,-0.697
13.7823,-2.551
13.7923,0.750
13.8023,1.917
13.8123,1.460
13.8223,-2.041
13.8323,-0.011
13.8423,-3.365
13.8523,-1.166
13.8623,0.542
13.8723,0.084
13.8823,0.154
13.8923,-2.292
13.9023,1.803
13.9123,0.204
13.9223,-2.010
13.9323,-0.006
13.9423,1.352
13.9523,0.795
13.9623,-1.949
13.9723,1.716
13.9823,0.105
13.9923,1.343
14.0023,1.684
14.0123,0.332
14.0223,1.564
14.0323,0.854
14.0423,-1.464
14.0523,2.904
14.0623,0.103
14.0723,-1.590
14.0823,-3.185
14.0923,1.240
14.1024,2.384
14.1124,1.770
14.1224,-1.115
14.1324,0.114
14.1424,2.202
14.1524,0.710
14.1624,2.766
14.1724,1.513
14.1824,-0.678
14.1924,-2.614
14.2024,-0.011
14.2124,-2.161
14.2224,-0.736
14.2324,1.454
14.2424,-0.636
14.2524,-1.067
14.2624,1.317
14.2724,2.108
14.2824,-1.048
14.2924,-0.451
14.3024,-2.087
14.3124,-0.768
14.3224,-0.618
14.3324,-0.913
14.3424,-0.739
14.3524,-0.946
14.3624,0.089
14.3724,0.856
14.3824,0.941
14.3924,0.448
14.4024,-0.999
14.4124,0.487
14.4224,0.477
14.4324,-2.294
14.4424,-0.257
14.4524,-0.538
14.4624,0.811
14.4724,-0.114
14.4824,2.627
14.4924,-0.490
14.5024,-0.082
14.5124,1.609
14.5224,1.845
14.5324,-0.241
14.5424,-2.054
14.5524,-1.549
14.5624,-1.257
14.5724,1.166
14.5824,2.780
14.5924,-1.205
14.6024,-0.394
14.6124,0.843
14.6224,-0.268
14.6324,-2.229
14.6424,1.538
14.6524,0.070
14.6624,-0.126
14.6724,-0.896
14.6824,0.220
14.6924,-0.771
14.7025,-0.034
14.7125,3.136
14.7225,2.015
14.7325,-0.741
14.7425,-0.868
14.7525,0.022
