time,amplitude
4.2507,-6.066
4.2607,-9.071
4.2707,0.149
4.2807,7.973
4.2907,-0.147
4.3007,1.028
4.3107,6.928
4.3207,-0.482
4.3307,3.008
4.3407,4.676
4.3507,0.054
4.3607,1.124
4.3707,-6.869
4.3807,1.973
4.3907,2.306
4.4007,-5.950
4.4107,2.339
4.4207,-3.177
4.4307,4.935
4.4407,-1.674
4.4507,-8.255
4.4607,-1.231
4.4707,3.310
4.4807,0.241
4.4907,0.351
4.5008,6.177
4.5108,-2.245
4.5208,-3.993
4.5308,1.879
4.5408,2.167
4.5508,1.254
4.5608,1.500
4.5708,-3.687
4.5808,3.739
4.5908,3.377
4.6008,-0.784
4.6108,-5.602
4.6208,1.603
4.6308,3.775
4.6408,2.788
4.6508,0.029
4.6608,-2.516
4.6708,-5.446
4.6808,-2.705
4.6908,-4.257
4.7008,2.541
4.7108,2.121
4.7208,-0.129
4.7308,-4.334
4.7408,2.108
4.7508,2.985
4.7608,6.663
4.7708,0.972
4.7808,-1.527
4.7908,-2.762
4.8008,-5.278
4.8108,0.558
4.8208,-7.119
4.8308,2.653
4.8408,-0.954
4.8508,-4.651
4.8608,-3.068
4.8708,-9.062
4.8808,-0.301
4.8908,0.221
4.9008,-1.471
4.9108,8.239
4.9208,-1.424
4.9308,-6.516
4.9408,0.173
4.9508,-3.814
4.9608,-4.781
4.9708,-0.343
4.9808,0.985
4.9908,4.204
5.0008,-2.807
5.0108,2.288
5.0208,13.288
5.0308,7.179
5.0408,13.077
5.0508,10.139
5.0608,20.665
5.0708,9.718
5.0808,34.426
5.0908,27.225
5.1009,25.365
5.1109,38.631
5.1209,32.164
5.1309,34.164
5.1409,38.032
5.1509,41.588
5.1609,36.880
5.1709,39.941
5.1809,37.779
5.1909,29.134
5.2009,44.009
5.2109,25.058
5.2209,23.105
5.2309,30.612
5.2409,22.706
5.2509,25.010
5.2609,22.678
5.2709,17.586
5.2809,14.284
5.2909,11.845
5.3009,17.834
5.3109,0.424
5.3209,0.647
5.3309,-3.161
5.3409,-7.400
5.3509,-8.012
5.3609,-8.806
5.3709,-8.102
5.3809,-15.536
5.3909,-18.176
5.4009,-12.457
5.4109,-21.404
5.4209,-16.349
5.4309,-27.441
5.4409,-22.731
5.4509,-29.993
5.4609,-22.746
5.4709,-24.365
5.4809,-23.300
5.4909,-20.557
5.5009,-26.084
5.5109,-30.051
5.5209,-26.996
5.5309,-27.037
5.5409,-21.351
5.5509,-22.099
5.5609,-19.922
5.5709,-18.240
5.5809,-18.884
5.5909,-21.224
5.6009,-11.721
5.6109,-7.683
5.6209,-5.391
5.6309,0.022
5.6409,-5.587
5.6509,2.258
5.6609,-4.427
5.6709,0.674
5.6809,9.108
5.6909,8.674
5.7010,-0.709
5.7110,8.983
5.7210,6.495
5.7310,5.999
5.7410,16.241
5.7510,18.628
5.7610,13.815
5.7710,16.808
5.7810,9.543
5.7910,13.715
5.8010,17.237
5.8110,20.696
5.8210,22.752
5.8310,27.278
5.8410,16.791
5.8510,21.197
5.8610,21.242
5.8710,12.865
5.8810,13.251
5.8910,21.400
5.9010,15.718
5.9110,21.144
5.9210,12.682
5.9310,12.694
5.9410,14.147
5.9510,8.150
5.9610,0.633
5.9710,2.408
5.9810,2.471
5.9910,-2.667
6.0010,-0.362
6.0110,6.777
6.0210,-2.229
6.0310,-5.477
6.0410,-9.383
6.0510,-3.217
6.0610,-13.194
6.0710,-16.538
6.0810,-6.079
6.0910,-11.348
6.1010,-11.509
6.1110,-7.622
6.1210,-13.810
6.1310,-18.511
6.1410,-17.641
6.1510,-20.422
6.1610,-9.243
6.1710,-8.938
6.1810,-18.275
6.1910,-17.726
6.2010,-14.575
6.2110,-16.389
6.2210,-9.693
6.2310,-9.696
6.2410,-4.888
6.2510,-12.501
6.2610,-6.675
6.2710,-9.677
6.2810,-1.939
6.2910,-11.625
6.3011,-4.522
6.3111,-7.015
6.3211,-7.353
6.3311,0.926
6.3411,-6.671
6.3511,3.567
6.3611,-1.355
6.3711,6.682
6.3811,3.421
6.3911,8.592
6.4011,9.818
6.4111,8.265
6.4211,18.023
6.4311,5.445
6.4411,6.650
6.4511,14.955
6.4611,3.136
6.4711,11.702
6.4811,0.980
6.4911,6.337
6.5011,12.075
6.5111,7.985
6.5211,15.033
6.5311,17.385
6.5411,15.635
6.5511,14.160
6.5611,3.968
6.5711,5.892
6.5811,12.959
6.5911,10.966
6.6011,10.776
6.6111,0.709
6.6211,-2.100
6.6311,10.996
6.6411,-0.732
6.6511,-6.464
6.6611,1.100
6.6711,2.643
6.6811,0.315
6.6911,-2.207
6.7011,-6.277
6.7111,-9.889
6.7211,-8.365
6.7311,-1.354
6.7411,-4.842
6.7511,-0.454
6.7611,-6.201
6.7711,-6.027
6.7811,-12.514
6.7911,-11.214
6.8011,0.885
6.8111,-5.250
6.8211,-3.555
6.8311,-4.230
6.8411,-7.007
6.8511,-9.657
6.8611,-13.822
6.8711,-17.996
6.8811,-4.939
6.8911,-11.678
6.9012,-6.941
6.9112,-9.558
6.9212,-5.813
6.9312,-10.328
6.9412,-6.242
6.9512,-2.048
6.9612,-4.321
6.9712,2.038
6.9812,0.794
6.9912,2.855
7.0012,9.024
7.0112,0.966
7.0212,6.883
7.0312,6.391
7.0412,-0.568
7.0512,2.770
7.0612,7.869
7.0712,6.606
7.0812,6.198
7.0912,6.419
7.1012,3.980
7.1112,10.966
7.1212,8.559
7.1312,6.538
7.1412,6.118
7.1512,7.344
7.1612,8.118
7.1712,7.549
7.1812,6.054
7.1912,11.558
7.2012,10.761
7.2112,4.304
7.2212,6.958
7.2312,10.052
7.2412,5.913
7.2512,-5.263
7.2612,7.461
7.2712,5.714
7.2812,7.676
7.2912,10.550
7.3012,7.032
7.3112,-1.224
7.3212,-4.830
7.3312,3.040
7.3412,3.294
7.3512,-0.952
7.3612,-1.782
7.3712,6.383
7.3812,-4.578
7.3912,-6.523
7.4012,1.712
7.4112,-4.382
7.4212,-1.382
7.4312,-9.941
7.4412,-1.829
7.4512,0.867
7.4612,4.824
7.4712,-2.723
7.4812,-6.409
7.4912,-5.485
7.5013,-1.636
7.5113,-12.174
7.5213,-12.783
7.5313,-7.067
7.5413,-1.207
7.5513,-6.798
7.5613,-0.506
7.5713,-13.700
7.5813,-6.392
7.5913,1.115
7.6013,1.637
7.6113,-0.543
7.6213,-0.621
7.6313,-4.326
7.6413,0.724
7.6513,5.244
7.6613,5.266
7.6713,-1.207
7.6813,-1.122
7.6913,-3.199
7.7013,-5.864
7.7113,-2.369
7.7213,-0.513
7.7313,1.703
7.7413,0.475
7.7513,5.887
7.7613,3.240
7.7713,4.871
7.7813,4.729
7.7913,5.780
7.8013,-2.417
7.8113,2.937
7.8213,10.081
7.8313,6.985
7.8413,7.293
7.8513,6.889
7.8613,-0.024
7.8713,10.950
7.8813,-0.552
7.8913,-0.817
7.9013,5.777
7.9113,8.444
7.9213,5.725
7.9313,5.155
7.9413,5.586
7.9513,0.429
7.9613,4.308
7.9713,1.034
7.9813,-3.353
7.9913,0.161
8.0013,-1.328
8.0113,-1.515
8.0213,-0.183
8.0313,-2.104
8.0413,-5.916
8.0513,2.741
8.0613,-3.722
8.0713,-2.402
8.0813,-0.759
8.0913,0.372
8.1014,10.031
8.1114,-13.039
8.1214,0.556
8.1314,-6.482
8.1414,-6.990
8.1514,0.643
8.1614,-7.026
8.1714,-4.760
8.1814,-10.356
8.1914,-1.501
8.2014,-11.175
8.2114,-5.689
8.2214,-3.223
8.2314,2.224
8.2414,5.536
8.2514,-5.906
8.2614,2.579
8.2714,-9.334
8.2814,-4.370
8.2914,1.289
8.3014,-1.268
8.3114,-5.070
8.3214,-4.735
8.3314,1.499
8.3414,3.992
8.3514,0.999
8.3614,2.504
8.3714,6.881
8.3814,2.004
8.3914,2.866
8.4014,5.756
8.4114,8.845
8.4214,7.689
8.4314,2.992
8.4414,6.997
8.4514,5.471
8.4614,0.237
8.4714,-0.630
8.4814,-0.491
8.4914,10.641
8.5014,7.227
8.5114,-3.403
8.5214,3.782
8.5314,5.633
8.5414,5.124
8.5514,0.847
8.5614,-3.407
8.5714,5.727
8.5814,-2.337
8.5914,5.740
8.6014,2.878
8.6114,2.273
8.6214,-1.937
8.6314,0.452
8.6414,2.005
8.6514,2.716
8.6614,1.627
8.6714,-5.238
8.6814,-0.347
8.6914,10.723
8.7015,-0.635
8.7115,-7.827
8.7215,-5.669
8.7315,-2.085
8.7415,-8.665
8.7515,-1.082
8.7615,-1.083
8.7715,-5.032
8.7815,-4.710
8.7915,-9.641
8.8015,-0.865
8.8115,-7.677
8.8215,-2.427
8.8315,-2.669
8.8415,-2.114
8.8515,-5.361
8.8615,-4.695
8.8715,-1.359
8.8815,0.717
8.8915,3.434
8.9015,3.267
8.9115,-2.250
8.9215,-0.787
8.9315,-4.650
8.9415,-2.642
8.9515,-7.895
8.9615,-5.735
8.9715,-3.142
8.9815,2.250
8.9915,-3.366
9.0015,-9.096
9.0115,1.554
9.0215,4.531
9.0315,-0.842
9.0415,2.201
9.0515,1.549
9.0615,-5.768
9.0715,-1.984
9.0815,0.650
9.0915,0.058
9.1015,8.503
9.1115,-2.616
9.1215,-2.360
9.1315,-2.604
9.1415,1.631
9.1515,1.531
9.1615,8.036
9.1715,-4.757
9.1815,-1.020
9.1915,3.832
9.2015,0.885
9.2115,-1.476
9.2215,2.429
9.2315,5.143
9.2415,1.317
9.2515,0.430
9.2615,4.494
9.2715,1.491
9.2815,2.303
9.2915,-12.487
9.3016,-0.310
9.3116,3.909
9.3216,-2.280
9.3316,-2.571
9.3416,3.220
9.3516,-2.034
9.3616,5.485
9.3716,3.618
9.3816,-2.210
9.3916,-5.016
9.4016,2.053
9.4116,4.026
9.4216,-8.225
9.4316,4.879
9.4416,4.070
9.4516,-2.039
9.4616,-5.061
9.4716,8.611
9.4816,-0.433
9.4916,-0.571
9.5016,-2.231
9.5116,-2.466
9.5216,-10.392
9.5316,3.058
9.5416,-0.888
9.5516,-7.868
9.5616,-6.109
9.5716,2.584
9.5816,-2.461
9.5916,1.093
9.6016,-0.820
9.6116,-3.540
9.6216,-2.821
9.6316,1.918
9.6416,1.127
9.6516,-1.774
9.6616,-2.321
9.6716,-1.991
9.6816,2.259
9.6916,2.170
9.7016,2.138
9.7116,7.037
9.7216,2.261
9.7316,-0.944
9.7416,-0.184
9.7516,2.570
9.7616,-3.252
9.7716,0.768
9.7816,6.635
9.7916,2.855
9.8016,4.389
9.8116,1.565
9.8216,4.128
9.8316,-0.431
9.8416,-5.398
9.8516,-1.136
9.8616,0.735
9.8716,2.487
9.8816,4.696
9.8916,2.391
9.9017,-6.706
9.9117,-0.563
9.9217,7.286
9.9317,2.607
9.9417,-0.383
9.9517,0.767
9.9617,7.011
9.9717,-2.851
9.9817,-1.729
9.9917,-1.783
10.0017,-0.597
10.0117,3.679
10.0217,-2.799
10.0317,-4.508
10.0417,1.458
10.0517,-3.824
10.0617,-3.123
10.0717,-3.913
10.0817,4.739
10.0917,0.825
10.1017,-0.416
10.1117,4.590
10.1217,0.084
10.1317,-7.753
10.1417,2.405
10.1517,6.543
10.1617,10.259
10.1717,-1.194
10.1817,5.239
10.1917,-2.241
10.2017,3.979
10.2117,-3.084
10.2217,2.172
10.2317,0.045
10.2417,2.178
10.2517,-4.926
10.2617,7.425
10.2717,-3.181
10.2817,-6.497
10.2917,-1.955
10.3017,-4.338
10.3117,4.530
10.3217,3.124
10.3317,7.854
10.3417,-4.111
10.3517,-6.607
10.3617,-3.656
10.3717,1.841
10.3817,-4.744
10.3917,-0.213
10.4017,4.722
10.4117,0.285
10.4217,1.126
10.4317,-1.356
10.4417,-3.797
10.4517,-1.399
10.4617,0.397
10.4717,5.731
10.4817,4.167
10.4917,0.354
10.5018,4.393
10.5118,2.660
10.5218,1.290
10.5318,0.690
10.5418,-1.425
10.5518,2.483
10.5618,4.339
10.5718,2.711
10.5818,-2.418
10.5918,2.924
10.6018,2.098
10.6118,1.200
10.6218,-0.731
10.6318,-1.764
10.6418,-3.191
10.6518,-0.155
10.6618,-6.313
10.6718,3.651
10.6818,1.817
10.6918,-0.811
10.7018,-3.550
10.7118,4.380
10.7218,-1.216
10.7318,0.312
10.7418,-5.828
10.7518,-6.219
10.7618,1.656
10.7718,9.511
10.7818,-2.063
10.7918,2.526
10.8018,-0.129
10.8118,4.665
10.8218,6.106
10.8318,4.499
10.8418,-1.443
10.8518,1.025
10.8618,-0.268
10.8718,3.150
10.8818,-0.506
10.8918,-3.571
10.9018,3.434
10.9118,2.550
10.9218,-5.178
10.9318,4.408
10.9418,-4.653
10.9518,6.255
10.9618,-2.591
10.9718,-3.463
10.9818,-0.385
10.9918,-2.626
11.0018,1.986
11.0118,-2.185
11.0218,9.652
11.0318,-2.536
11.0418,1.476
11.0518,1.626
11.0618,-2.815
11.0718,-3.145
11.0818,-6.801
11.0918,0.407
11.1019,-1.604
11.1119,2.752
11.1219,3.782
11.1319,2.931
11.1419,8.941
11.1519,-9.591
11.1619,-5.297
11.1719,10.667
11.1819,2.545
11.1919,2.049
11.2019,1.043
11.2119,3.824
11.2219,4.183
11.2319,-6.274
11.2419,-0.825
11.2519,-3.996
11.2619,-0.067
11.2719,3.418
11.2819,1.112
11.2919,-6.578
11.3019,-1.693
11.3119,-0.858
11.3219,0.413
11.3319,2.135
11.3419,3.786
11.3519,-2.229
11.3619,2.196
11.3719,-2.752
11.3819,0.982
11.3919,-1.392
11.4019,6.014
11.4119,-3.125
11.4219,5.692
11.4319,-5.313
11.4419,-1.423
11.4519,5.345
11.4619,-3.492
11.4719,2.537
11.4819,-4.029
11.4919,-6.346
11.5019,-1.750
11.5119,4.459
11.5219,1.287
11.5319,-4.021
11.5419,-2.899
11.5519,7.193
11.5619,-2.769
11.5719,1.696
11.5819,-0.440
11.5919,-0.728
11.6019,-2.353
11.6119,-3.087
11.6219,1.442
11.6319,0.935
11.6419,-0.302
11.6519,-0.401
11.6619,5.138
11.6719,-5.026
11.6819,-0.947
11.6919,5.958
11.7020,0.387
11.7120,6.533
11.7220,-4.788
11.7320,4.893
11.7420,-2.345
11.7520,4.059
11.7620,-4.261
11.7720,0.740
11.7820,6.921
11.7920,-3.951
11.8020,-1.528
11.8120,2.289
11.8220,1.228
11.8320,-1.770
11.8420,-2.122
11.8520,3.112
11.8620,-0.173
11.8720,1.787
11.8820,-0.533
11.8920,-2.868
11.9020,-4.563
11.9120,-6.488
11.9220,2.044
11.9320,-6.418
11.9420,0.861
11.9520,-1.539
11.9620,-0.985
11.9720,-6.228
11.9820,1.606
11.9920,-4.224
12.0020,0.020
12.0120,1.315
12.0220,-4.575
12.0320,9.008
12.0420,1.479
12.0520,-8.086
12.0620,4.777
12.0720,-3.067
12.0820,-3.705
12.0920,8.793
12.1020,2.778
12.1120,1.760
12.1220,-5.600
12.1320,0.039
12.1420,1.877
12.1520,-3.572
12.1620,-1.307
12.1720,-3.632
12.1820,2.456
12.1920,2.565
12.2020,7.707
12.2120,3.247
12.2220,9.403
12.2320,-1.842
12.2420,-0.487
12.2520,1.326
12.2620,1.176
12.2720,-1.604
12.2820,1.944
12.2920,2.781
12.3021,0.630
12.3121,5.632
12.3221,-1.116
12.3321,-3.062
12.3421,1.903
12.3521,-4.831
12.3621,6.731
12.3721,4.386
12.3821,4.109
12.3921,-7.958
12.4021,-1.927
12.4121,1.104
12.4221,-3.915
12.4321,-0.307
12.4421,-3.477
12.4521,-0.088
12.4621,-11.932
12.4721,-2.560
12.4821,1.143
12.4921,2.609
12.5021,3.202
12.5121,0.310
12.5221,-1.542
12.5321,2.526
12.5421,-3.230
12.5521,3.008
12.5621,-1.082
12.5721,4.628
12.5821,2.013
12.5921,5.303
12.6021,-0.535
12.6121,-0.972
12.6221,1.328
12.6321,5.457
12.6421,5.710
12.6521,0.684
12.6621,2.197
12.6721,-6.099
12.6821,-9.419
12.6921,0.171
12.7021,-2.841
12.7121,-0.037
12.7221,4.462
12.7321,-1.393
12.7421,1.747
12.7521,-1.797
12.7621,1.756
12.7721,6.215
12.7821,-0.715
12.7921,-0.493
12.8021,4.316
12.8121,1.264
12.8221,-7.736
12.8321,6.706
12.8421,1.807
12.8521,1.160
12.8621,3.363
12.8721,-2.347
12.8821,4.969
12.8921,-1.642
12.9022,0.215
12.9122,-1.374
12.9222,-4.325
12.9322,-4.233
12.9422,-3.031
12.9522,-3.901
12.9622,-9.249
12.9722,0.255
12.9822,-4.810
12.9922,-5.295
13.0022,-0.523
13.0122,-3.255
13.0222,-4.211
13.0322,-0.490
13.0422,0.523
13.0522,3.192
13.0622,1.018
13.0722,-1.889
13.0822,7.795
13.0922,-2.712
13.1022,8.566
13.1122,11.344
13.1222,6.867
13.1322,2.109
13.1422,-0.130
13.1522,4.087
13.1622,-1.362
13.1722,3.522
13.1822,9.393
13.1922,-1.501
13.2022,3.162
13.2122,1.949
13.2222,-3.604
13.2322,-5.030
13.2422,2.910
13.2522,-3.319
13.2622,3.470
13.2722,0.889
13.2822,-0.111
13.2922,0.380
13.3022,-1.147
13.3122,0.631
13.3222,-5.775
13.3322,1.233
13.3422,-4.863
13.3522,5.128
13.3622,8.111
13.3722,-0.821
13.3822,-0.477
13.3922,-0.545
13.4022,-3.142
13.4122,-3.614
13.4222,-1.080
13.4322,3.128
13.4422,-0.480
13.4522,2.859
13.4622,0.082
13.4722,2.511
13.4822,-1.911
13.4922,-3.725
13.5023,4.079
13.5123,-6.375
13.5223,3.152
13.5323,3.860
13.5423,1.850
13.5523,-1.487
13.5623,-6.399
13.5723,-1.538
13.5823,-2.289
13.5923,2.535
13.6023,3.395
13.6123,-5.958
13.6223,3.021
13.6323,1.998
13.6423,4.453
13.6523,8.890
13.6623,2.548
13.6723,-8.281
13.6823,4.040
13.6923,-3.952
13.7023,5.265
13.7123,-8.020
13.7223,-2.976
13.7323,6.826
13.7423,-1.227
13.7523,1.337
13.7623,-2.135
13.7723,-1.984
13.7823,-0.198
13.7923,0.190
13.8023,4.358
13.8123,-3.525
13.8223,3.021
13.8323,-0.387
13.8423,0.556
13.8523,1.466
13.8623,-3.102
13.8723,4.060
13.8823,1.024
13.8923,2.076
13.9023,1.000
13.9123,-4.637
13.9223,-10.429
13.9323,-2.708
13.9423,6.743
13.9523,-3.216
13.9623,3.059
13.9723,4.674
13.9823,-3.922
13.9923,4.324
14.0023,-1.250
14.0123,2.686
14.0223,2.764
14.0323,4.013
14.0423,-2.526
14.0523,-8.534
14.0623,6.176
14.0723,3.188
14.0823,1.121
14.0923,6.377
14.1024,5.519
14.1124,-3.427
14.1224,-0.973
14.1324,-5.773
14.1424,2.566
14.1524,-0.868
14.1624,0.044
14.1724,-1.323
14.1824,7.269
14.1924,-5.702
14.2024,-0.482
14.2124,-0.908
14.2224,2.621
14.2324,-3.581
14.2424,-3.953
14.2524,3.032
14.2624,-0.179
14.2724,-1.342
14.2824,-3.428
14.2924,-0.311
14.3024,-1.106
14.3124,-4.109
14.3224,4.306
14.3324,5.543
14.3424,-0.439
14.3524,-2.687
14.3624,4.948
14.3724,-4.097
14.3824,-1.756
14.3924,4.613
14.4024,0.527
14.4124,5.618
14.4224,-0.891
14.4324,3.012
14.4424,-5.545
14.4524,4.309
14.4624,0.433
14.4724,-1.125
14.4824,2.220
14.4924,0.077
14.5024,-0.345
14.5124,3.429
14.5224,1.012
14.5324,-0.068
14.5424,10.862
14.5524,-4.212
14.5624,-9.161
14.5724,2.749
14.5824,5.938
14.5924,-5.365
14.6024,-0.917
14.6124,0.498
14.6224,-3.289
14.6324,-2.605
14.6424,-1.711
14.6524,-14.125
14.6624,-1.201
14.6724,-0.899
14.6824,1.478
14.6924,-5.873
14.7025,0.324
14.7125,-1.406
14.7225,0.026
